T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
4.1472     	6.57042e-010	4.54004e-010	0          	0          	0          	2.40003e-011	-0.0331704 	0.0628671  	0          	
4.1568     	6.57119e-010	4.46647e-010	0          	0          	0          	1.60679e-011	-0.0331485 	0.0622726  	0          	
4.1664     	6.5717e-010	4.39414e-010	0          	0          	0          	8.25936e-012	-0.0331287 	0.0616799  	0          	
4.176      	6.57196e-010	4.3227e-010	0          	0          	0          	5.82763e-013	-0.033111  	0.0610889  	0          	
4.1856     	6.57198e-010	4.25127e-010	0          	0          	0          	-7.02254e-012	-0.0330955 	0.0605     	0          	
4.1952     	6.57175e-010	4.17898e-010	0          	0          	0          	-1.46503e-011	-0.033082  	0.0599132  	0          	
4.2048     	6.57129e-010	4.10547e-010	0          	0          	0          	-2.23725e-011	-0.0330706 	0.0593285  	0          	
4.2144     	6.57058e-010	4.0311e-010	0          	0          	0          	-3.0197e-011	-0.0330614 	0.0587461  	0          	
4.224      	6.56961e-010	3.95675e-010	0          	0          	0          	-3.80625e-011	-0.0330542 	0.0581657  	0          	
4.2336     	6.5684e-010	3.88332e-010	0          	0          	0          	-4.58733e-011	-0.0330491 	0.0575877  	0          	
4.2432     	6.56694e-010	3.8112e-010	0          	0          	0          	-5.35551e-011	-0.0330461 	0.0570122  	0          	
4.2528     	6.56524e-010	3.74004e-010	0          	0          	0          	-6.10974e-011	-0.0330451 	0.0564394  	0          	
4.2624     	6.56329e-010	3.66898e-010	0          	0          	0          	-6.85597e-011	-0.0330462 	0.0558692  	0          	
4.272      	6.56111e-010	3.59716e-010	0          	0          	0          	-7.60348e-011	-0.0330493 	0.0553018  	0          	
4.2816     	6.55869e-010	3.52424e-010	0          	0          	0          	-8.35936e-011	-0.0330545 	0.0547371  	0          	
4.2912     	6.55602e-010	3.45062e-010	0          	0          	0          	-9.12412e-011	-0.0330616 	0.0541751  	0          	
4.3008     	6.55312e-010	3.37719e-010	0          	0          	0          	-9.89141e-011	-0.0330708 	0.053616   	0          	
4.3104     	6.54997e-010	3.30481e-010	0          	0          	0          	-1.06518e-010	-0.033082  	0.0530601  	0          	
4.32       	6.54657e-010	3.23377e-010	0          	0          	0          	-1.13983e-010	-0.0330952 	0.0525074  	0          	
4.3296     	6.54294e-010	3.16364e-010	0          	0          	0          	-1.21308e-010	-0.0331103 	0.0519579  	0          	
4.3392     	6.53908e-010	3.09356e-010	0          	0          	0          	-1.28559e-010	-0.0331274 	0.0514116  	0          	
4.3488     	6.53499e-010	3.02272e-010	0          	0          	0          	-1.35826e-010	-0.0331465 	0.0508685  	0          	
4.3584     	6.53066e-010	2.95093e-010	0          	0          	0          	-1.43172e-010	-0.0331675 	0.0503288  	0          	
4.368      	6.5261e-010	2.87869e-010	0          	0          	0          	-1.50589e-010	-0.0331903 	0.0497925  	0          	
4.3776     	6.52131e-010	2.80691e-010	0          	0          	0          	-1.58004e-010	-0.0332151 	0.0492599  	0          	
4.3872     	6.51627e-010	2.73634e-010	0          	0          	0          	-1.65325e-010	-0.0332418 	0.048731   	0          	
4.3968     	6.51101e-010	2.66713e-010	0          	0          	0          	-1.72497e-010	-0.0332703 	0.0482057  	0          	
4.4064     	6.50552e-010	2.59873e-010	0          	0          	0          	-1.79533e-010	-0.0333007 	0.0476841  	0          	
4.416      	6.4998e-010	2.53024e-010	0          	0          	0          	-1.86509e-010	-0.0333329 	0.0471661  	0          	
4.4256     	6.49386e-010	2.46101e-010	0          	0          	0          	-1.9351e-010	-0.033367  	0.046652   	0          	
4.4352     	6.4877e-010	2.39101e-010	0          	0          	0          	-2.00583e-010	-0.0334028 	0.046142   	0          	
4.4448     	6.48131e-010	2.3209e-010	0          	0          	0          	-2.077e-010	-0.0334404 	0.045636   	0          	
4.4544     	6.47469e-010	2.25157e-010	0          	0          	0          	-2.14781e-010	-0.0334797 	0.0451341  	0          	
4.464      	6.46785e-010	2.18363e-010	0          	0          	0          	-2.21741e-010	-0.0335208 	0.0446362  	0          	
4.4736     	6.46079e-010	2.11699e-010	0          	0          	0          	-2.28544e-010	-0.0335636 	0.0441423  	0          	
4.4832     	6.45351e-010	2.05095e-010	0          	0          	0          	-2.35225e-010	-0.0336081 	0.0436526  	0          	
4.4928     	6.44602e-010	1.98464e-010	0          	0          	0          	-2.41867e-010	-0.0336543 	0.0431672  	0          	
4.5024     	6.43832e-010	1.91759e-010	0          	0          	0          	-2.48547e-010	-0.0337021 	0.0426862  	0          	
4.512      	6.4304e-010	1.85004e-010	0          	0          	0          	-2.55288e-010	-0.0337515 	0.0422097  	0          	
4.5216     	6.42227e-010	1.78279e-010	0          	0          	0          	-2.62041e-010	-0.0338026 	0.0417375  	0          	
4.5312     	6.41393e-010	1.71668e-010	0          	0          	0          	-2.68716e-010	-0.0338553 	0.0412696  	0          	
4.5408     	6.40537e-010	1.65207e-010	0          	0          	0          	-2.75244e-010	-0.0339095 	0.0408062  	0          	
4.5504     	6.3966e-010	1.58859e-010	0          	0          	0          	-2.81615e-010	-0.0339652 	0.0403473  	0          	
4.56       	6.38764e-010	1.52539e-010	0          	0          	0          	-2.87889e-010	-0.0340225 	0.0398931  	0          	
4.5696     	6.37847e-010	1.46174e-010	0          	0          	0          	-2.94154e-010	-0.0340813 	0.0394437  	0          	
4.5792     	6.3691e-010	1.39747e-010	0          	0          	0          	-3.00466e-010	-0.0341415 	0.0389988  	0          	
4.5888     	6.35953e-010	1.3331e-010	0          	0          	0          	-3.06815e-010	-0.0342032 	0.0385586  	0          	
4.5984     	6.34976e-010	1.26953e-010	0          	0          	0          	-3.1313e-010	-0.0342663 	0.038123   	0          	
4.608      	6.33979e-010	1.2074e-010	0          	0          	0          	-3.19324e-010	-0.0343308 	0.0376921  	0          	
4.6176     	6.32962e-010	1.14671e-010	0          	0          	0          	-3.25352e-010	-0.0343966 	0.0372662  	0          	
4.6272     	6.31926e-010	1.08682e-010	0          	0          	0          	-3.31243e-010	-0.0344638 	0.0368452  	0          	
4.6368     	6.30871e-010	1.02687e-010	0          	0          	0          	-3.37073e-010	-0.0345324 	0.036429   	0          	
4.6464     	6.29797e-010	9.66379e-011	0          	0          	0          	-3.42923e-010	-0.0346022 	0.0360177  	0          	
4.656      	6.28705e-010	9.05558e-011	0          	0          	0          	-3.48815e-010	-0.0346733 	0.0356111  	0          	
4.6656     	6.27594e-010	8.45182e-011	0          	0          	0          	-3.54705e-010	-0.0347456 	0.0352095  	0          	
4.6752     	6.26465e-010	7.86061e-011	0          	0          	0          	-3.60505e-010	-0.0348192 	0.0348128  	0          	
4.6848     	6.25316e-010	7.28505e-011	0          	0          	0          	-3.6615e-010	-0.0348939 	0.0344213  	0          	
4.6944     	6.2415e-010	6.72124e-011	0          	0          	0          	-3.71633e-010	-0.0349699 	0.0340348  	0          	
4.704      	6.22967e-010	6.16097e-011	0          	0          	0          	-3.77015e-010	-0.0350469 	0.0336532  	0          	
4.7136     	6.21766e-010	5.59738e-011	0          	0          	0          	-3.8238e-010	-0.0351251 	0.0332765  	0          	
4.7232     	6.20548e-010	5.02964e-011	0          	0          	0          	-3.87778e-010	-0.0352043 	0.0329048  	0          	
4.7328     	6.19313e-010	4.46358e-011	0          	0          	0          	-3.93192e-010	-0.0352846 	0.0325381  	0          	
4.7424     	6.18061e-010	3.90766e-011	0          	0          	0          	-3.98548e-010	-0.0353659 	0.0321766  	0          	
4.752      	6.16792e-010	3.36731e-011	0          	0          	0          	-4.03765e-010	-0.0354483 	0.0318202  	0          	
4.7616     	6.15506e-010	2.84124e-011	0          	0          	0          	-4.08812e-010	-0.0355316 	0.0314688  	0          	
4.7712     	6.14204e-010	2.32238e-011	0          	0          	0          	-4.13727e-010	-0.0356158 	0.0311224  	0          	
4.7808     	6.12887e-010	1.80283e-011	0          	0          	0          	-4.18589e-010	-0.035701  	0.0307808  	0          	
4.7904     	6.11553e-010	1.27934e-011	0          	0          	0          	-4.23467e-010	-0.035787  	0.0304444  	0          	
4.8        	6.10205e-010	7.55587e-012	0          	0          	0          	-4.28368e-010	-0.035874  	0.030113   	0          	
4.8096     	6.08841e-010	2.39653e-012	0          	0          	0          	-4.33236e-010	-0.0359617 	0.0297867  	0          	
4.8192     	6.07461e-010	-2.61537e-012	0          	0          	0          	-4.37986e-010	-0.0360503 	0.0294654  	0          	
4.8288     	6.06066e-010	-7.46991e-012	0          	0          	0          	-4.42567e-010	-0.0361397 	0.029149   	0          	
4.8384     	6.04656e-010	-1.2223e-011	0          	0          	0          	-4.46994e-010	-0.0362298 	0.0288374  	0          	
4.848      	6.03233e-010	-1.69566e-011	0          	0          	0          	-4.51339e-010	-0.0363207 	0.0285308  	0          	
4.8576     	6.01796e-010	-2.17214e-011	0          	0          	0          	-4.55679e-010	-0.0364122 	0.0282291  	0          	
4.8672     	6.00344e-010	-2.65002e-011	0          	0          	0          	-4.60042e-010	-0.0365044 	0.0279323  	0          	
4.8768     	5.98879e-010	-3.12207e-011	0          	0          	0          	-4.64389e-010	-0.0365973 	0.0276405  	0          	
4.8864     	5.974e-010 	-3.58052e-011	0          	0          	0          	-4.68637e-010	-0.0366908 	0.0273533  	0          	
4.896      	5.95908e-010	-4.0226e-011	0          	0          	0          	-4.72724e-010	-0.0367849 	0.0270709  	0          	
4.9056     	5.94402e-010	-4.45239e-011	0          	0          	0          	-4.76644e-010	-0.0368796 	0.0267931  	0          	
4.9152     	5.92884e-010	-4.87789e-011	0          	0          	0          	-4.80459e-010	-0.0369748 	0.0265201  	0          	
4.9248     	5.91354e-010	-5.30533e-011	0          	0          	0          	-4.84249e-010	-0.0370705 	0.0262518  	0          	
4.9344     	5.89812e-010	-5.73469e-011	0          	0          	0          	-4.88058e-010	-0.0371668 	0.0259882  	0          	
4.944      	5.88258e-010	-6.15969e-011	0          	0          	0          	-4.91861e-010	-0.0372634 	0.0257292  	0          	
4.9536     	5.86691e-010	-6.57232e-011	0          	0          	0          	-4.95582e-010	-0.0373606 	0.0254746  	0          	
4.9632     	5.85113e-010	-6.96848e-011	0          	0          	0          	-4.9915e-010	-0.0374581 	0.0252245  	0          	
4.9728     	5.83523e-010	-7.35091e-011	0          	0          	0          	-5.02547e-010	-0.0375561 	0.0249789  	0          	
4.9824     	5.81923e-010	-7.72717e-011	0          	0          	0          	-5.05821e-010	-0.0376544 	0.0247378  	0          	
4.992      	5.80312e-010	-8.10418e-011	0          	0          	0          	-5.09054e-010	-0.037753  	0.0245012  	0          	
5.0016     	5.78691e-010	-8.4832e-011	0          	0          	0          	-5.12298e-010	-0.037852  	0.024269   	0          	
5.0112     	5.77059e-010	-8.85892e-011	0          	0          	0          	-5.15543e-010	-0.0379513 	0.024041   	0          	
5.0208     	5.75417e-010	-9.22332e-011	0          	0          	0          	-5.1872e-010	-0.0380508 	0.0238172  	0          	
5.0304     	5.73766e-010	-9.57142e-011	0          	0          	0          	-5.21752e-010	-0.0381506 	0.0235977  	0          	
5.04       	5.72104e-010	-9.9049e-011	0          	0          	0          	-5.24612e-010	-0.0382506 	0.0233824  	0          	
5.0496     	5.70433e-010	-1.02308e-010	0          	0          	0          	-5.27338e-010	-0.0383508 	0.0231715  	0          	
5.0592     	5.68754e-010	-1.05564e-010	0          	0          	0          	-5.3001e-010	-0.0384511 	0.0229647  	0          	
5.0688     	5.67066e-010	-1.08839e-010	0          	0          	0          	-5.32687e-010	-0.0385517 	0.0227619  	0          	
5.0784     	5.65369e-010	-1.12089e-010	0          	0          	0          	-5.35366e-010	-0.0386523 	0.0225631  	0          	
5.088      	5.63664e-010	-1.15234e-010	0          	0          	0          	-5.37988e-010	-0.0387531 	0.0223683  	0          	
5.0976     	5.61951e-010	-1.18219e-010	0          	0          	0          	-5.40474e-010	-0.0388539 	0.0221775  	0          	
5.1072     	5.6023e-010	-1.21053e-010	0          	0          	0          	-5.42788e-010	-0.0389549 	0.0219907  	0          	
5.1168     	5.58501e-010	-1.23802e-010	0          	0          	0          	-5.44963e-010	-0.0390558 	0.0218079  	0          	
5.1264     	5.56766e-010	-1.2654e-010	0          	0          	0          	-5.47074e-010	-0.0391568 	0.0216288  	0          	
5.136      	5.55023e-010	-1.29295e-010	0          	0          	0          	-5.49185e-010	-0.0392578 	0.0214534  	0          	
5.1456     	5.53274e-010	-1.32029e-010	0          	0          	0          	-5.51301e-010	-0.0393587 	0.0212818  	0          	
5.1552     	5.51519e-010	-1.34665e-010	0          	0          	0          	-5.53365e-010	-0.0394596 	0.0211139  	0          	
5.1648     	5.49756e-010	-1.37144e-010	0          	0          	0          	-5.553e-010	-0.0395605 	0.0209497  	0          	
5.1744     	5.47988e-010	-1.3947e-010	0          	0          	0          	-5.57067e-010	-0.0396612 	0.0207893  	0          	
5.184      	5.46214e-010	-1.41706e-010	0          	0          	0          	-5.58691e-010	-0.0397619 	0.0206324  	0          	
5.1936     	5.44434e-010	-1.43926e-010	0          	0          	0          	-5.60247e-010	-0.0398624 	0.020479   	0          	
5.2032     	5.4265e-010	-1.46161e-010	0          	0          	0          	-5.61799e-010	-0.0399628 	0.020329   	0          	
5.2128     	5.40861e-010	-1.48378e-010	0          	0          	0          	-5.63357e-010	-0.040063  	0.0201825  	0          	
5.2224     	5.39067e-010	-1.505e-010	0          	0          	0          	-5.64867e-010	-0.0401631 	0.0200395  	0          	
5.232      	5.37268e-010	-1.52469e-010	0          	0          	0          	-5.66253e-010	-0.0402629 	0.0199     	0          	
5.2416     	5.35465e-010	-1.54286e-010	0          	0          	0          	-5.67474e-010	-0.0403625 	0.0197638  	0          	
5.2512     	5.33657e-010	-1.56011e-010	0          	0          	0          	-5.68554e-010	-0.0404619 	0.0196309  	0          	
5.2608     	5.31847e-010	-1.57718e-010	0          	0          	0          	-5.69563e-010	-0.0405611 	0.0195011  	0          	
5.2704     	5.30033e-010	-1.59441e-010	0          	0          	0          	-5.70569e-010	-0.0406599 	0.0193745  	0          	
5.28       	5.28216e-010	-1.61145e-010	0          	0          	0          	-5.71581e-010	-0.0407585 	0.0192512  	0          	
5.2896     	5.26395e-010	-1.62756e-010	0          	0          	0          	-5.72548e-010	-0.0408567 	0.019131   	0          	
5.2992     	5.24572e-010	-1.64215e-010	0          	0          	0          	-5.73394e-010	-0.0409546 	0.019014   	0          	
5.3088     	5.22746e-010	-1.65525e-010	0          	0          	0          	-5.74077e-010	-0.0410522 	0.0189     	0          	
5.3184     	5.20918e-010	-1.66747e-010	0          	0          	0          	-5.74623e-010	-0.0411494 	0.0187889  	0          	
5.328      	5.19088e-010	-1.67952e-010	0          	0          	0          	-5.75102e-010	-0.0412462 	0.0186807  	0          	
5.3376     	5.17256e-010	-1.69172e-010	0          	0          	0          	-5.75578e-010	-0.0413427 	0.0185755  	0          	
5.3472     	5.15423e-010	-1.70373e-010	0          	0          	0          	-5.76062e-010	-0.0414387 	0.0184733  	0          	
5.3568     	5.13589e-010	-1.7148e-010	0          	0          	0          	-5.765e-010	-0.0415343 	0.018374   	0          	
5.3664     	5.11753e-010	-1.72438e-010	0          	0          	0          	-5.76819e-010	-0.0416295 	0.0182774  	0          	
5.376      	5.09915e-010	-1.73251e-010	0          	0          	0          	-5.76979e-010	-0.0417242 	0.0181835  	0          	
5.3856     	5.08078e-010	-1.73981e-010	0          	0          	0          	-5.77007e-010	-0.0418184 	0.0180923  	0          	
5.3952     	5.0624e-010	-1.74699e-010	0          	0          	0          	-5.76975e-010	-0.0419121 	0.0180038  	0          	
5.4048     	5.04403e-010	-1.75433e-010	0          	0          	0          	-5.76944e-010	-0.0420054 	0.0179181  	0          	
5.4144     	5.02565e-010	-1.76144e-010	0          	0          	0          	-5.7692e-010	-0.0420981 	0.017835   	0          	
5.424      	5.00728e-010	-1.7676e-010	0          	0          	0          	-5.7685e-010	-0.0421903 	0.0177545  	0          	
5.4336     	4.98891e-010	-1.77229e-010	0          	0          	0          	-5.7666e-010	-0.0422819 	0.0176764  	0          	
5.4432     	4.97055e-010	-1.7756e-010	0          	0          	0          	-5.76316e-010	-0.042373  	0.0176008  	0          	
5.4528     	4.95219e-010	-1.77816e-010	0          	0          	0          	-5.75849e-010	-0.0424635 	0.0175276  	0          	
5.4624     	4.93385e-010	-1.78067e-010	0          	0          	0          	-5.7533e-010	-0.0425535 	0.017457   	0          	
5.472      	4.91553e-010	-1.78335e-010	0          	0          	0          	-5.74818e-010	-0.0426428 	0.0173888  	0          	
5.4816     	4.89722e-010	-1.78576e-010	0          	0          	0          	-5.74314e-010	-0.0427315 	0.0173229  	0          	
5.4912     	4.87893e-010	-1.78719e-010	0          	0          	0          	-5.7376e-010	-0.0428196 	0.0172593  	0          	
5.5008     	4.86066e-010	-1.78717e-010	0          	0          	0          	-5.73085e-010	-0.0429071 	0.0171979  	0          	
5.5104     	4.84241e-010	-1.78585e-010	0          	0          	0          	-5.72262e-010	-0.0429939 	0.0171387  	0          	
5.52       	4.82418e-010	-1.78392e-010	0          	0          	0          	-5.71326e-010	-0.04308   	0.0170818  	0          	
5.5296     	4.80599e-010	-1.78201e-010	0          	0          	0          	-5.70351e-010	-0.0431655 	0.0170271  	0          	
5.5392     	4.78783e-010	-1.78027e-010	0          	0          	0          	-5.6939e-010	-0.0432503 	0.0169746  	0          	
5.5488     	4.76969e-010	-1.77822e-010	0          	0          	0          	-5.68435e-010	-0.0433344 	0.016924   	0          	
5.5584     	4.75159e-010	-1.77514e-010	0          	0          	0          	-5.67426e-010	-0.0434178 	0.0168755  	0          	
5.568      	4.73352e-010	-1.77064e-010	0          	0          	0          	-5.66294e-010	-0.0435004 	0.016829   	0          	
5.5776     	4.71548e-010	-1.76497e-010	0          	0          	0          	-5.65022e-010	-0.0435824 	0.0167845  	0          	
5.5872     	4.69749e-010	-1.75882e-010	0          	0          	0          	-5.63651e-010	-0.0436636 	0.0167421  	0          	
5.5968     	4.67954e-010	-1.75279e-010	0          	0          	0          	-5.62254e-010	-0.043744  	0.0167017  	0          	
5.6064     	4.66163e-010	-1.74692e-010	0          	0          	0          	-5.60878e-010	-0.0438237 	0.016663   	0          	
5.616      	4.64377e-010	-1.74067e-010	0          	0          	0          	-5.59507e-010	-0.0439027 	0.0166262  	0          	
5.6256     	4.62595e-010	-1.73336e-010	0          	0          	0          	-5.58074e-010	-0.0439808 	0.0165911  	0          	
5.6352     	4.60818e-010	-1.72467e-010	0          	0          	0          	-5.56519e-010	-0.0440582 	0.0165578  	0          	
5.6448     	4.59045e-010	-1.71496e-010	0          	0          	0          	-5.54832e-010	-0.0441347 	0.0165265  	0          	
5.6544     	4.57278e-010	-1.70493e-010	0          	0          	0          	-5.53064e-010	-0.0442105 	0.0164968  	0          	
5.664      	4.55517e-010	-1.69512e-010	0          	0          	0          	-5.51286e-010	-0.0442854 	0.0164689  	0          	
5.6736     	4.53761e-010	-1.68546e-010	0          	0          	0          	-5.49535e-010	-0.0443595 	0.0164425  	0          	
5.6832     	4.52011e-010	-1.67533e-010	0          	0          	0          	-5.47784e-010	-0.0444328 	0.0164177  	0          	
5.6928     	4.50267e-010	-1.6641e-010	0          	0          	0          	-5.45966e-010	-0.0445053 	0.0163945  	0          	
5.7024     	4.48528e-010	-1.65158e-010	0          	0          	0          	-5.44026e-010	-0.0445769 	0.016373   	0          	
5.712      	4.46795e-010	-1.63821e-010	0          	0          	0          	-5.41966e-010	-0.0446476 	0.0163531  	0          	
5.7216     	4.45069e-010	-1.62472e-010	0          	0          	0          	-5.39844e-010	-0.0447175 	0.0163346  	0          	
5.7312     	4.4335e-010	-1.61151e-010	0          	0          	0          	-5.3773e-010	-0.0447865 	0.0163176  	0          	
5.7408     	4.41638e-010	-1.59841e-010	0          	0          	0          	-5.35647e-010	-0.0448546 	0.016302   	0          	
5.7504     	4.39932e-010	-1.58476e-010	0          	0          	0          	-5.33558e-010	-0.0449219 	0.0162877  	0          	
5.76       	4.38233e-010	-1.56999e-010	0          	0          	0          	-5.31395e-010	-0.0449882 	0.016275   	0          	
5.7696     	4.3654e-010	-1.55405e-010	0          	0          	0          	-5.29112e-010	-0.0450537 	0.0162637  	0          	
5.7792     	4.34855e-010	-1.53748e-010	0          	0          	0          	-5.26726e-010	-0.0451182 	0.0162537  	0          	
5.7888     	4.33178e-010	-1.52097e-010	0          	0          	0          	-5.24302e-010	-0.0451819 	0.016245   	0          	
5.7984     	4.31508e-010	-1.50481e-010	0          	0          	0          	-5.219e-010	-0.0452446 	0.0162374  	0          	
5.808      	4.29846e-010	-1.4887e-010	0          	0          	0          	-5.19533e-010	-0.0453064 	0.0162312  	0          	
5.8176     	4.28191e-010	-1.47195e-010	0          	0          	0          	-5.17152e-010	-0.0453672 	0.0162262  	0          	
5.8272     	4.26544e-010	-1.45408e-010	0          	0          	0          	-5.1469e-010	-0.0454272 	0.0162225  	0          	
5.8368     	4.24905e-010	-1.43522e-010	0          	0          	0          	-5.12116e-010	-0.0454862 	0.0162199  	0          	
5.8464     	4.23274e-010	-1.41596e-010	0          	0          	0          	-5.0946e-010	-0.0455442 	0.0162185  	0          	
5.856      	4.21652e-010	-1.39695e-010	0          	0          	0          	-5.06789e-010	-0.0456013 	0.0162181  	0          	
5.8656     	4.20038e-010	-1.37834e-010	0          	0          	0          	-5.04156e-010	-0.0456574 	0.0162187  	0          	
5.8752     	4.18432e-010	-1.35969e-010	0          	0          	0          	-5.01557e-010	-0.0457126 	0.0162205  	0          	
5.8848     	4.16835e-010	-1.34034e-010	0          	0          	0          	-4.98936e-010	-0.0457668 	0.0162234  	0          	
5.8944     	4.15246e-010	-1.31993e-010	0          	0          	0          	-4.96232e-010	-0.0458201 	0.0162274  	0          	
5.904      	4.13666e-010	-1.29873e-010	0          	0          	0          	-4.93427e-010	-0.0458724 	0.0162323  	0          	
5.9136     	4.12094e-010	-1.27742e-010	0          	0          	0          	-4.90564e-010	-0.0459237 	0.016238   	0          	
5.9232     	4.10532e-010	-1.25653e-010	0          	0          	0          	-4.87712e-010	-0.045974  	0.0162447  	0          	
5.9328     	4.08979e-010	-1.23606e-010	0          	0          	0          	-4.84913e-010	-0.0460233 	0.0162524  	0          	
5.9424     	4.07434e-010	-1.21547e-010	0          	0          	0          	-4.82146e-010	-0.0460716 	0.016261   	0          	
5.952      	4.05899e-010	-1.19413e-010	0          	0          	0          	-4.79349e-010	-0.046119  	0.0162706  	0          	
5.9616     	4.04372e-010	-1.17187e-010	0          	0          	0          	-4.76469e-010	-0.0461653 	0.0162809  	0          	
5.9712     	4.02855e-010	-1.14909e-010	0          	0          	0          	-4.73506e-010	-0.0462107 	0.016292   	0          	
5.9808     	4.01347e-010	-1.12649e-010	0          	0          	0          	-4.70515e-010	-0.0462551 	0.0163039  	0          	
5.9904     	3.99848e-010	-1.10449e-010	0          	0          	0          	-4.67563e-010	-0.0462984 	0.0163166  	0          	
6          	3.98359e-010	-1.0829e-010	0          	0          	0          	-4.64675e-010	-0.0463408 	0.0163301  	0          	
6.0096     	3.96879e-010	-1.0611e-010	0          	0          	0          	-4.61816e-010	-0.0463821 	0.0163444  	0          	
6.0192     	3.95409e-010	-1.03858e-010	0          	0          	0          	-4.5892e-010	-0.0464224 	0.0163594  	0          	
6.0288     	3.93947e-010	-1.01532e-010	0          	0          	0          	-4.55948e-010	-0.0464618 	0.016375   	0          	
6.0384     	3.92495e-010	-9.91873e-011	0          	0          	0          	-4.52918e-010	-0.0465001 	0.0163912  	0          	
6.048      	3.91053e-010	-9.68899e-011	0          	0          	0          	-4.49894e-010	-0.0465373 	0.0164081  	0          	
6.0576     	3.8962e-010	-9.46641e-011	0          	0          	0          	-4.46934e-010	-0.0465736 	0.0164257  	0          	
6.0672     	3.88197e-010	-9.24745e-011	0          	0          	0          	-4.44044e-010	-0.0466088 	0.016444   	0          	
6.0768     	3.86782e-010	-9.0256e-011	0          	0          	0          	-4.41175e-010	-0.0466431 	0.0164628  	0          	
6.0864     	3.85377e-010	-8.79689e-011	0          	0          	0          	-4.38264e-010	-0.0466763 	0.0164822  	0          	
6.096      	3.83982e-010	-8.56321e-011	0          	0          	0          	-4.35286e-010	-0.0467084 	0.016502   	0          	
6.1056     	3.82595e-010	-8.33087e-011	0          	0          	0          	-4.32279e-010	-0.0467396 	0.0165224  	0          	
6.1152     	3.81219e-010	-8.10547e-011	0          	0          	0          	-4.29308e-010	-0.0467697 	0.0165434  	0          	
6.1248     	3.79852e-010	-7.88733e-011	0          	0          	0          	-4.26417e-010	-0.0467988 	0.016565   	0          	
6.1344     	3.78493e-010	-7.67132e-011	0          	0          	0          	-4.23591e-010	-0.0468269 	0.016587   	0          	
6.144      	3.77144e-010	-7.45114e-011	0          	0          	0          	-4.20769e-010	-0.0468539 	0.0166094  	0          	
6.1536     	3.75804e-010	-7.22454e-011	0          	0          	0          	-4.17896e-010	-0.04688   	0.0166321  	0          	
6.1632     	3.74474e-010	-6.99519e-011	0          	0          	0          	-4.14967e-010	-0.046905  	0.0166553  	0          	
6.1728     	3.73152e-010	-6.76964e-011	0          	0          	0          	-4.12033e-010	-0.0469289 	0.016679   	0          	
6.1824     	3.7184e-010	-6.55192e-011	0          	0          	0          	-4.09157e-010	-0.0469518 	0.0167031  	0          	
6.192      	3.70537e-010	-6.34019e-011	0          	0          	0          	-4.06363e-010	-0.0469737 	0.0167276  	0          	
6.2016     	3.69243e-010	-6.12829e-011	0          	0          	0          	-4.03616e-010	-0.0469946 	0.0167524  	0          	
6.2112     	3.67957e-010	-5.9109e-011	0          	0          	0          	-4.00852e-010	-0.0470145 	0.0167775  	0          	
6.2208     	3.66681e-010	-5.68795e-011	0          	0          	0          	-3.98029e-010	-0.0470333 	0.0168028  	0          	
6.2304     	3.65413e-010	-5.46468e-011	0          	0          	0          	-3.95165e-010	-0.0470511 	0.0168286  	0          	
6.24       	3.64155e-010	-5.24731e-011	0          	0          	0          	-3.92321e-010	-0.0470679 	0.0168546  	0          	
6.2496     	3.62905e-010	-5.03789e-011	0          	0          	0          	-3.89552e-010	-0.0470836 	0.016881   	0          	
6.2592     	3.61664e-010	-4.83268e-011	0          	0          	0          	-3.86859e-010	-0.0470983 	0.0169076  	0          	
6.2688     	3.60432e-010	-4.62532e-011	0          	0          	0          	-3.84193e-010	-0.047112  	0.0169344  	0          	
6.2784     	3.59209e-010	-4.41219e-011	0          	0          	0          	-3.81494e-010	-0.0471247 	0.0169613  	0          	
6.288      	3.57994e-010	-4.19552e-011	0          	0          	0          	-3.7874e-010	-0.0471364 	0.0169885  	0          	
6.2976     	3.56788e-010	-3.98149e-011	0          	0          	0          	-3.75969e-010	-0.047147  	0.017016   	0          	
6.3072     	3.5559e-010	-3.77518e-011	0          	0          	0          	-3.73247e-010	-0.0471566 	0.0170437  	0          	
6.3168     	3.54402e-010	-3.5763e-011	0          	0          	0          	-3.70611e-010	-0.0471652 	0.0170715  	0          	
6.3264     	3.53221e-010	-3.37954e-011	0          	0          	0          	-3.6804e-010	-0.0471728 	0.0170994  	0          	
6.336      	3.52049e-010	-3.17901e-011	0          	0          	0          	-3.65475e-010	-0.0471794 	0.0171274  	0          	
6.3456     	3.50885e-010	-2.97318e-011	0          	0          	0          	-3.62864e-010	-0.047185  	0.0171556  	0          	
6.3552     	3.4973e-010	-2.76617e-011	0          	0          	0          	-3.6021e-010	-0.0471895 	0.017184   	0          	
6.3648     	3.48583e-010	-2.56424e-011	0          	0          	0          	-3.57566e-010	-0.0471931 	0.0172125  	0          	
6.3744     	3.47444e-010	-2.37054e-011	0          	0          	0          	-3.54989e-010	-0.0471956 	0.017241   	0          	
6.384      	3.46313e-010	-2.18244e-011	0          	0          	0          	-3.52496e-010	-0.0471972 	0.0172696  	0          	
6.3936     	3.45191e-010	-1.9938e-011	0          	0          	0          	-3.50046e-010	-0.0471977 	0.0172981  	0          	
