T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      	
2.907e-08  	5.00089e-12	5.39224e-12	20210.2    	0          	5357.38    	-2.62715e-13	-5.17258e-05	3.24426e-05	2.03616e+14	
2.9085e-08 	4.99703e-12	5.3649e-12 	19280.1    	0          	5847.52    	-1.40578e-13	-5.16386e-05	3.2081e-05 	1.85081e+14	
2.91e-08   	4.99496e-12	5.21776e-12	18254.6    	0          	6311.59    	-1.58435e-13	-5.155e-05 	3.17392e-05	1.63914e+14	
2.9115e-08 	4.99263e-12	5.09535e-12	17144.8    	0          	6747.45    	-2.97797e-13	-5.14687e-05	3.17139e-05	1.4011e+14 	
2.913e-08  	4.98825e-12	5.11714e-12	15962.3    	0          	7153.25    	-4.17193e-13	-5.13961e-05	3.19846e-05	1.13682e+14	
2.9145e-08 	4.98211e-12	5.25659e-12	14720.3    	0          	7527.47    	-3.95403e-13	-5.13252e-05	3.22324e-05	8.46692e+13	
2.916e-08  	4.9763e-12 	5.36809e-12	13432.4    	0          	7868.95    	-2.54149e-13	-5.12471e-05	3.21595e-05	5.31302e+13	
2.9175e-08 	4.97256e-12	5.33435e-12	12113.4    	0          	8176.89    	-1.36066e-13	-5.11606e-05	3.17894e-05	1.91504e+13	
2.919e-08  	4.97056e-12	5.18512e-12	10778.3    	0          	8450.9     	-1.60296e-13	-5.10729e-05	3.14456e-05	-1.71599e+13	
2.9205e-08 	4.9682e-12 	5.06709e-12	9443.01    	0          	8690.96    	-3.01898e-13	-5.09928e-05	3.14276e-05	-5.56642e+13	
2.922e-08  	4.96376e-12	5.09531e-12	8123.52    	0          	8897.48    	-4.1714e-13	-5.09215e-05	3.17084e-05	-9.61993e+13	
2.9235e-08 	4.95763e-12	5.23679e-12	6836.09    	0          	9071.27    	-3.89016e-13	-5.08517e-05	3.19593e-05	-1.38575e+14	
2.925e-08  	4.95191e-12	5.34388e-12	5596.94    	0          	9213.55    	-2.45665e-13	-5.07745e-05	3.18797e-05	-1.82572e+14	
2.9265e-08 	4.9483e-12 	5.3038e-12 	4422.07    	0          	9325.97    	-1.31849e-13	-5.06887e-05	3.15003e-05	-2.27947e+14	
2.928e-08  	4.94636e-12	5.15277e-12	3327.08    	0          	9410.55    	-1.62388e-13	-5.06018e-05	3.11548e-05	-2.74426e+14	
2.9295e-08 	4.94397e-12	5.03932e-12	2326.94    	0          	9469.71    	-3.05958e-13	-5.05229e-05	3.11451e-05	-3.2171e+14	
2.931e-08  	4.93947e-12	5.0739e-12 	1435.8     	0          	9506.21    	-4.1684e-13	-5.04529e-05	3.14365e-05	-3.69474e+14	
2.9325e-08 	4.93334e-12	5.21711e-12	666.723    	0          	9523.16    	-3.8245e-13	-5.03843e-05	3.16902e-05	-4.17368e+14	
2.934e-08  	4.92772e-12	5.31959e-12	31.5227    	0          	9523.96    	-2.37278e-13	-5.03079e-05	3.16029e-05	-4.65018e+14	
2.9355e-08 	4.92423e-12	5.27327e-12	-459.499   	0          	9512.28    	-1.27929e-13	-5.02227e-05	3.12136e-05	-5.12027e+14	
2.937e-08  	4.92234e-12	5.12071e-12	-797.755   	0          	9492       	-1.64702e-13	-5.01367e-05	3.08667e-05	-5.5798e+14	
2.9385e-08 	4.91992e-12	5.01204e-12	-976.585   	0          	9467.17    	-3.09962e-13	-5.00589e-05	3.08663e-05	-6.02442e+14	
2.94e-08   	4.91536e-12	5.05289e-12	-991.47    	0          	9441.97    	-4.16288e-13	-4.99903e-05	3.1169e-05 	-6.44962e+14	
2.9415e-08 	4.90924e-12	5.19756e-12	-840.22    	0          	9420.6     	-3.75716e-13	-4.99227e-05	3.14249e-05	-6.85078e+14	
2.943e-08  	4.90372e-12	5.29524e-12	-523.165   	0          	9407.31    	-2.28999e-13	-4.98471e-05	3.1329e-05 	-7.22317e+14	
2.9445e-08 	4.90035e-12	5.24276e-12	-43.3198   	0          	9406.2     	-1.24309e-13	-4.97625e-05	3.09294e-05	-7.56198e+14	
2.946e-08  	4.89852e-12	5.08896e-12	593.46     	0          	9421.29    	-1.67226e-13	-4.96774e-05	3.05815e-05	-7.86239e+14	
2.9475e-08 	4.89606e-12	4.98525e-12	1378.35    	0          	9456.33    	-3.139e-13 	-4.96008e-05	3.05914e-05	-8.11957e+14	
2.949e-08  	4.89145e-12	5.03228e-12	2299.45    	0          	9514.79    	-4.15484e-13	-4.95335e-05	3.09058e-05	-8.32876e+14	
2.9505e-08 	4.88534e-12	5.1781e-12 	3341.69    	0          	9599.74    	-3.68822e-13	-4.9467e-05	3.11635e-05	-8.48525e+14	
2.952e-08  	4.87991e-12	5.2708e-12 	4486.8     	0          	9713.8     	-2.2084e-13	-4.93921e-05	3.10579e-05	-8.58451e+14	
2.9535e-08 	4.87666e-12	5.21227e-12	5713.25    	0          	9859.05    	-1.20989e-13	-4.93081e-05	3.06474e-05	-8.62216e+14	
2.955e-08  	4.87489e-12	5.05752e-12	6996.3     	0          	10036.9    	-1.69951e-13	-4.92238e-05	3.02991e-05	-8.59407e+14	
2.9565e-08 	4.87239e-12	4.95895e-12	8308.02    	0          	10248.1    	-3.17759e-13	-4.91484e-05	3.03203e-05	-8.49635e+14	
2.958e-08  	4.86771e-12	5.01203e-12	9617.35    	0          	10492.6    	-4.14424e-13	-4.90825e-05	3.06469e-05	-8.32548e+14	
2.9595e-08 	4.86162e-12	5.15874e-12	10890.3    	0          	10769.5    	-3.6178e-13	-4.90171e-05	3.09058e-05	-8.0783e+14	
2.961e-08  	4.8563e-12 	5.24628e-12	12090      	0          	11076.8    	-2.12812e-13	-4.89428e-05	3.07894e-05	-7.75206e+14	
2.9625e-08 	4.85317e-12	5.18183e-12	13176.9    	0          	11411.8    	-1.1797e-13	-4.88594e-05	3.03676e-05	-7.34451e+14	
2.964e-08  	4.85143e-12	5.02641e-12	14109.3    	0          	11770.5    	-1.72865e-13	-4.87759e-05	3.00196e-05	-6.85392e+14	
2.9655e-08 	4.84889e-12	4.93314e-12	14843.2    	0          	12147.8    	-3.21526e-13	-4.87018e-05	3.00531e-05	-6.27913e+14	
2.967e-08  	4.84416e-12	4.99215e-12	15332.9    	0          	12537.6    	-4.13108e-13	-4.86371e-05	3.03922e-05	-5.61958e+14	
2.9685e-08 	4.83809e-12	5.13945e-12	15531.3    	0          	12932.5    	-3.546e-13 	-4.85727e-05	3.06515e-05	-4.87538e+14	
2.97e-08   	4.83287e-12	5.22168e-12	15390.4    	0          	13323.7    	-2.04926e-13	-4.84991e-05	3.05234e-05	-4.04737e+14	
2.9715e-08 	4.82986e-12	5.15143e-12	14861.7    	0          	13701.5    	-1.15253e-13	-4.84162e-05	3.009e-05  	-3.13708e+14	
2.973e-08  	4.82816e-12	4.99564e-12	13896.7    	0          	14054.8    	-1.75957e-13	-4.83336e-05	2.97431e-05	-2.14683e+14	
2.9745e-08 	4.82558e-12	4.90781e-12	12447.2    	0          	14371.3    	-3.2519e-13	-4.82607e-05	2.97899e-05	-1.07975e+14	
2.976e-08  	4.8208e-12 	4.97262e-12	10466.6    	0          	14637.3    	-4.11536e-13	-4.81974e-05	3.01418e-05	6.02282e+12	
2.9775e-08 	4.81474e-12	5.12022e-12	7909.52    	0          	14838.4    	-3.47292e-13	-4.8134e-05	3.04007e-05	1.26832e+14	
2.979e-08  	4.80964e-12	5.197e-12  	4733.28    	0          	14958.7    	-1.97194e-13	-4.80609e-05	3.02598e-05	2.5389e+14 	
2.9805e-08 	4.80674e-12	5.12109e-12	898.068    	0          	14981.6    	-1.12837e-13	-4.79785e-05	2.98146e-05	3.86548e+14	
2.982e-08  	4.80508e-12	4.9652e-12 	-3632.14   	0          	14889.2    	-1.79215e-13	-4.78967e-05	2.94694e-05	5.24072e+14	
2.9835e-08 	4.80244e-12	4.88297e-12	-8888.99   	0          	14663.3    	-3.2874e-13	-4.78251e-05	2.95306e-05	6.65642e+14	
2.985e-08  	4.79761e-12	4.95342e-12	-14899     	0          	14284.5    	-4.09708e-13	-4.77631e-05	2.98954e-05	8.10356e+14	
2.9865e-08 	4.79158e-12	5.10104e-12	-21682.7   	0          	13733.3    	-3.39869e-13	-4.77006e-05	3.01531e-05	9.57231e+14	
2.988e-08  	4.78658e-12	5.17223e-12	-29254.2   	0          	12989.6    	-1.89626e-13	-4.76281e-05	2.99984e-05	1.10521e+15	
2.9895e-08 	4.78379e-12	5.09082e-12	-37620.3   	0          	12033.2    	-1.1072e-13	-4.75461e-05	2.95412e-05	1.25315e+15	
2.991e-08  	4.78217e-12	4.93512e-12	-46779.8   	0          	10843.9    	-1.82628e-13	-4.74652e-05	2.91988e-05	1.39986e+15	
2.9925e-08 	4.77948e-12	4.85861e-12	-56722.6   	0          	9401.94    	-3.32165e-13	-4.73949e-05	2.92754e-05	1.54407e+15	
2.994e-08  	4.7746e-12 	4.93455e-12	-67429.7   	0          	7687.73    	-4.07625e-13	-4.73342e-05	2.96532e-05	1.68446e+15	
2.9955e-08 	4.7686e-12 	5.08189e-12	-78871.8   	0          	5682.65    	-3.3234e-13	-4.72727e-05	2.99087e-05	1.81965e+15	
2.997e-08  	4.76371e-12	5.14737e-12	-91009.2   	0          	3369       	-1.82232e-13	-4.72006e-05	2.9739e-05 	1.94825e+15	
2.9985e-08 	4.76103e-12	5.06062e-12	-103791    	0          	730.411    	-1.08902e-13	-4.71191e-05	2.92699e-05	2.06881e+15	
3e-08      	4.75943e-12	4.9054e-12 	-117156    	0          	-2247.94   	-1.86182e-13	-4.70391e-05	2.89312e-05	2.17987e+15	
3.0015e-08 	4.75669e-12	4.83472e-12	-131030    	0          	-5578.99   	-3.35454e-13	-4.69701e-05	2.90242e-05	2.27996e+15	
3.003e-08  	4.75176e-12	4.91598e-12	-145326    	0          	-9273.47   	-4.05288e-13	-4.69107e-05	2.9415e-05 	2.36762e+15	
3.0045e-08 	4.7458e-12 	5.06277e-12	-159946    	0          	-13339.6   	-3.24719e-13	-4.685e-05 	2.96672e-05	2.44138e+15	
3.006e-08  	4.74103e-12	5.12242e-12	-174780    	0          	-17782.9   	-1.75021e-13	-4.67783e-05	2.94817e-05	2.49983e+15	
3.0075e-08 	4.73845e-12	5.03051e-12	-189703    	0          	-22605.5   	-1.07379e-13	-4.66973e-05	2.90006e-05	2.54158e+15	
3.009e-08  	4.73687e-12	4.87605e-12	-204582    	0          	-27806.4   	-1.89867e-13	-4.66182e-05	2.86668e-05	2.5653e+15 	
3.0105e-08 	4.73408e-12	4.81131e-12	-219267    	0          	-33380.7   	-3.38598e-13	-4.65505e-05	2.8777e-05 	2.56972e+15	
3.012e-08  	4.7291e-12 	4.8977e-12 	-233600    	0          	-39319.3   	-4.02699e-13	-4.64924e-05	2.91807e-05	2.55367e+15	
3.0135e-08 	4.72318e-12	5.04366e-12	-247409    	0          	-45608.9   	-3.17017e-13	-4.64325e-05	2.94285e-05	2.51608e+15	
3.015e-08  	4.71852e-12	5.09739e-12	-260514    	0          	-52231.7   	-1.68002e-13	-4.63612e-05	2.92262e-05	2.45597e+15	
3.0165e-08 	4.71605e-12	5.0005e-12 	-272724    	0          	-59164.9   	-1.06149e-13	-4.62806e-05	2.87334e-05	2.37251e+15	
3.018e-08  	4.71449e-12	4.84707e-12	-283838    	0          	-66380.7   	-1.93669e-13	-4.62024e-05	2.84055e-05	2.265e+15  	
3.0195e-08 	4.71164e-12	4.78836e-12	-293649    	0          	-73845.9   	-3.41587e-13	-4.61361e-05	2.8534e-05 	2.13291e+15	
3.021e-08  	4.70661e-12	4.8797e-12 	-301942    	0          	-81521.9   	-3.99862e-13	-4.60793e-05	2.89502e-05	1.97588e+15	
3.0225e-08 	4.70073e-12	5.02455e-12	-308497    	0          	-89364.5   	-3.09245e-13	-4.60201e-05	2.91926e-05	1.79371e+15	
3.024e-08  	4.69619e-12	5.07228e-12	-313091    	0          	-97323.9   	-1.61185e-13	-4.59492e-05	2.89725e-05	1.58643e+15	
3.0255e-08 	4.69382e-12	4.9706e-12 	-315499    	0          	-105345    	-1.05208e-13	-4.5869e-05	2.84683e-05	1.35427e+15	
3.027e-08  	4.69227e-12	4.81847e-12	-315495    	0          	-113365    	-1.97576e-13	-4.57918e-05	2.81474e-05	1.09766e+15	
3.0285e-08 	4.68936e-12	4.76587e-12	-312855    	0          	-121319    	-3.44412e-13	-4.57268e-05	2.8295e-05 	8.17273e+14	
3.03e-08   	4.6843e-12 	4.86196e-12	-307358    	0          	-129132    	-3.96779e-13	-4.56712e-05	2.87235e-05	5.14023e+14	
3.0315e-08 	4.67846e-12	5.00543e-12	-298792    	0          	-136728    	-3.01415e-13	-4.56128e-05	2.89591e-05	1.89058e+14	
3.033e-08  	4.67403e-12	5.04708e-12	-286949    	0          	-144023    	-1.54578e-13	-4.55421e-05	2.87205e-05	-1.56224e+14	
3.0345e-08 	4.67176e-12	4.94081e-12	-271635    	0          	-150929    	-1.04552e-13	-4.54624e-05	2.82052e-05	-5.20174e+14	
3.036e-08  	4.67022e-12	4.79027e-12	-252669    	0          	-157352    	-2.01576e-13	-4.53861e-05	2.78926e-05	-9.00892e+14	
3.0375e-08 	4.66726e-12	4.74383e-12	-229886    	0          	-163196    	-3.47065e-13	-4.53225e-05	2.80601e-05	-1.29623e+15	
3.039e-08  	4.66215e-12	4.84447e-12	-203137    	0          	-168360    	-3.93453e-13	-4.52681e-05	2.85004e-05	-1.70378e+15	
3.0405e-08 	4.65637e-12	4.98629e-12	-172299    	0          	-172740    	-2.9354e-13	-4.52104e-05	2.87281e-05	-2.12091e+15	
3.042e-08  	4.65205e-12	5.0218e-12 	-137269    	0          	-176230    	-1.48188e-13	-4.514e-05 	2.84701e-05	-2.54474e+15	
3.0435e-08 	4.64987e-12	4.91116e-12	-97972.3   	0          	-178721    	-1.04176e-13	-4.50607e-05	2.79441e-05	-2.97218e+15	
3.045e-08  	4.64834e-12	4.76245e-12	-54364.4   	0          	-180103    	-2.05655e-13	-4.49854e-05	2.76411e-05	-3.39991e+15	
3.0465e-08 	4.64531e-12	4.72224e-12	-6432.34   	0          	-180266    	-3.49537e-13	-4.49231e-05	2.78293e-05	-3.82442e+15	
3.048e-08  	4.64017e-12	4.82721e-12	45802.1    	0          	-179102    	-3.89891e-13	-4.487e-05 	2.82809e-05	-4.24203e+15	
3.0495e-08 	4.63444e-12	4.96712e-12	102280     	0          	-176502    	-2.85632e-13	-4.48128e-05	2.84993e-05	-4.64889e+15	
3.051e-08  	4.63024e-12	4.99645e-12	162901     	0          	-172361    	-1.42022e-13	-4.47427e-05	2.82212e-05	-5.04103e+15	
3.0525e-08 	4.62815e-12	4.88165e-12	227526     	0          	-166576    	-1.04075e-13	-4.46638e-05	2.76852e-05	-5.41435e+15	
3.054e-08  	4.62662e-12	4.73504e-12	295970     	0          	-159052    	-2.09802e-13	-4.45895e-05	2.73931e-05	-5.76468e+15	
3.0555e-08 	4.62353e-12	4.70108e-12	368001     	0          	-149697    	-3.5182e-13	-4.45287e-05	2.76026e-05	-6.08779e+15	
3.057e-08  	4.61836e-12	4.81016e-12	443342     	0          	-138426    	-3.86096e-13	-4.44767e-05	2.80648e-05	-6.37943e+15	
3.0585e-08 	4.61268e-12	4.94791e-12	521666     	0          	-125164    	-2.77703e-13	-4.44201e-05	2.82726e-05	-6.63538e+15	
3.06e-08   	4.6086e-12 	4.97103e-12	602597     	0          	-109845    	-1.36088e-13	-4.43502e-05	2.79738e-05	-6.85144e+15	
3.0615e-08 	4.6066e-12 	4.85229e-12	685707     	0          	-92412.9   	-1.04244e-13	-4.42717e-05	2.74284e-05	-7.02353e+15	
3.063e-08  	4.60507e-12	4.70803e-12	770518     	0          	-72824.7   	-2.14004e-13	-4.41985e-05	2.71485e-05	-7.14767e+15	
3.0645e-08 	4.60192e-12	4.68036e-12	856503     	0          	-51050.6   	-3.53909e-13	-4.4139e-05	2.738e-05  	-7.22006e+15	
3.066e-08  	4.59671e-12	4.79332e-12	943080     	0          	-27075.6   	-3.82074e-13	-4.40882e-05	2.7852e-05 	-7.23712e+15	
3.0675e-08 	4.59109e-12	4.92866e-12	1.02962e+06	0          	-900.381   	-2.69764e-13	-4.40321e-05	2.80478e-05	-7.19551e+15	
3.069e-08  	4.58713e-12	4.94554e-12	1.11546e+06	0          	27456.8    	-1.30392e-13	-4.39623e-05	2.77277e-05	-7.09217e+15	
3.0705e-08 	4.58521e-12	4.82309e-12	1.19985e+06	0          	57959.6    	-1.04676e-13	-4.38843e-05	2.71738e-05	-6.92441e+15	
3.072e-08  	4.58367e-12	4.68143e-12	1.28205e+06	0          	90551.9    	-2.18247e-13	-4.38121e-05	2.69074e-05	-6.68989e+15	
3.0735e-08 	4.58046e-12	4.66006e-12	1.36123e+06	0          	125157     	-3.55796e-13	-4.3754e-05	2.71614e-05	-6.38672e+15	
3.075e-08  	4.57523e-12	4.77667e-12	1.43656e+06	0          	161678     	-3.77831e-13	-4.37043e-05	2.76424e-05	-6.01344e+15	
3.0765e-08 	4.56967e-12	4.90934e-12	1.50716e+06	0          	199993     	-2.61828e-13	-4.36487e-05	2.78249e-05	-5.56911e+15	
3.078e-08  	4.56582e-12	4.91998e-12	1.57211e+06	0          	239959     	-1.24938e-13	-4.35791e-05	2.7483e-05 	-5.05334e+15	
3.0795e-08 	4.56398e-12	4.79406e-12	1.63048e+06	0          	281409     	-1.05364e-13	-4.35015e-05	2.69214e-05	-4.46627e+15	
3.081e-08  	4.56244e-12	4.65525e-12	1.68132e+06	0          	324152     	-2.22521e-13	-4.34304e-05	2.66699e-05	-3.80871e+15	
3.0825e-08 	4.55916e-12	4.64017e-12	1.72366e+06	0          	367971     	-3.57476e-13	-4.33737e-05	2.69468e-05	-3.08203e+15	
3.084e-08  	4.55391e-12	4.7602e-12 	1.75653e+06	0          	412626     	-3.73373e-13	-4.33251e-05	2.74359e-05	-2.28833e+15	
3.0855e-08 	4.54842e-12	4.88997e-12	1.77895e+06	0          	457850     	-2.53907e-13	-4.32699e-05	2.76037e-05	-1.43034e+15	
3.087e-08  	4.54468e-12	4.89437e-12	1.78998e+06	0          	503355     	-1.19732e-13	-4.32004e-05	2.72396e-05	-5.11503e+14	
3.0885e-08 	4.54292e-12	4.76522e-12	1.78864e+06	0          	548826     	-1.06301e-13	-4.31233e-05	2.66713e-05	4.6402e+14 	
3.09e-08   	4.54136e-12	4.62947e-12	1.77404e+06	0          	593926     	-2.26811e-13	-4.30533e-05	2.6436e-05 	1.49136e+15	
3.0915e-08 	4.53802e-12	4.62069e-12	1.74526e+06	0          	638294     	-3.58943e-13	-4.2998e-05	2.67361e-05	2.56494e+15	
3.093e-08  	4.53274e-12	4.74388e-12	1.70148e+06	0          	681549     	-3.68708e-13	-4.29504e-05	2.72323e-05	3.67845e+15	
3.0945e-08 	4.52732e-12	4.87053e-12	1.64189e+06	0          	723290     	-2.46012e-13	-4.28956e-05	2.73841e-05	4.8249e+15 	
3.096e-08  	4.5237e-12 	4.86871e-12	1.56577e+06	0          	763095     	-1.1478e-13	-4.28261e-05	2.69974e-05	5.99661e+15	
3.0975e-08 	4.52202e-12	4.73657e-12	1.47245e+06	0          	800528     	-1.07481e-13	-4.27495e-05	2.64235e-05	7.18525e+15	
3.099e-08  	4.52043e-12	4.60412e-12	1.36136e+06	0          	835136     	-2.31107e-13	-4.26807e-05	2.62058e-05	8.38184e+15	
3.1005e-08 	4.51704e-12	4.6016e-12 	1.23201e+06	0          	866457     	-3.60193e-13	-4.26268e-05	2.65294e-05	9.57685e+15	
3.102e-08  	4.51174e-12	4.72771e-12	1.08402e+06	0          	894015     	-3.63841e-13	-4.25802e-05	2.70315e-05	1.07602e+16	
3.1035e-08 	4.50639e-12	4.85101e-12	917111     	0          	917329     	-2.38155e-13	-4.25257e-05	2.71659e-05	1.19212e+16	
3.105e-08  	4.50289e-12	4.843e-12  	731146     	0          	935917     	-1.10084e-13	-4.24563e-05	2.67565e-05	1.3049e+16 	
3.1065e-08 	4.50127e-12	4.70812e-12	526104     	0          	949291     	-1.08894e-13	-4.23802e-05	2.61782e-05	1.41322e+16	
3.108e-08  	4.49967e-12	4.57919e-12	302110     	0          	956972     	-2.35396e-13	-4.23125e-05	2.59793e-05	1.51591e+16	
3.1095e-08 	4.4962e-12 	4.5829e-12 	59438.5    	0          	958483     	-3.61221e-13	-4.22601e-05	2.63266e-05	1.61178e+16	
3.111e-08  	4.49089e-12	4.71167e-12	-201477    	0          	953361     	-3.58782e-13	-4.22144e-05	2.68334e-05	1.69964e+16	
3.1125e-08 	4.48562e-12	4.83141e-12	-480037    	0          	941157     	-2.30348e-13	-4.21602e-05	2.69491e-05	1.77829e+16	
3.114e-08  	4.48223e-12	4.81725e-12	-775472    	0          	921443     	-1.05647e-13	-4.20908e-05	2.65169e-05	1.84654e+16	
3.1155e-08 	4.48067e-12	4.67989e-12	-1.08683e+06	0          	893814     	-1.10532e-13	-4.20152e-05	2.59352e-05	1.9032e+16 	
3.117e-08  	4.47905e-12	4.55467e-12	-1.41297e+06	0          	857893     	-2.39666e-13	-4.19487e-05	2.57566e-05	1.94715e+16	
3.1185e-08 	4.47552e-12	4.56456e-12	-1.75259e+06	0          	813338     	-3.62024e-13	-4.18977e-05	2.61275e-05	1.97727e+16	
3.12e-08   	4.4702e-12 	4.69575e-12	-2.10415e+06	0          	759847     	-3.53538e-13	-4.1853e-05	2.66378e-05	1.99251e+16	
3.1215e-08 	4.465e-12  	4.81173e-12	-2.46596e+06	0          	697157     	-2.22602e-13	-4.17989e-05	2.67334e-05	1.99187e+16	
3.123e-08  	4.46173e-12	4.79148e-12	-2.83612e+06	0          	625056     	-1.01474e-13	-4.17296e-05	2.62784e-05	1.97446e+16	
3.1245e-08 	4.46024e-12	4.65189e-12	-3.21254e+06	0          	543387     	-1.12388e-13	-4.16545e-05	2.56948e-05	1.93944e+16	
3.126e-08  	4.45858e-12	4.53058e-12	-3.59293e+06	0          	452047     	-2.43906e-13	-4.15893e-05	2.55376e-05	1.88609e+16	
3.1275e-08 	4.455e-12  	4.54659e-12	-3.97483e+06	0          	350999     	-3.62599e-13	-4.15397e-05	2.59322e-05	1.8138e+16 	
3.129e-08  	4.44966e-12	4.67994e-12	-4.35559e+06	0          	240270     	-3.48117e-13	-4.14958e-05	2.64445e-05	1.72207e+16	
3.1305e-08 	4.44454e-12	4.79196e-12	-4.7324e+06	0          	119963     	-2.14927e-13	-4.14419e-05	2.65189e-05	1.61056e+16	
3.132e-08  	4.44138e-12	4.76567e-12	-5.10227e+06	0          	-9747.33   	-9.75661e-14	-4.13726e-05	2.60412e-05	1.47905e+16	
3.1335e-08 	4.43995e-12	4.62411e-12	-5.46207e+06	0          	-148605    	-1.14451e-13	-4.12981e-05	2.5457e-05 	1.32749e+16	
3.135e-08  	4.43827e-12	4.50692e-12	-5.80852e+06	0          	-296269    	-2.48104e-13	-4.12341e-05	2.53225e-05	1.156e+16  	
3.1365e-08 	4.43462e-12	4.52897e-12	-6.13824e+06	0          	-452316    	-3.62943e-13	-4.11859e-05	2.57405e-05	9.64863e+15	
3.138e-08  	4.42928e-12	4.66422e-12	-6.4477e+06	0          	-616230    	-3.42528e-13	-4.11428e-05	2.62536e-05	7.54551e+15	
3.1395e-08 	4.42424e-12	4.7721e-12 	-6.73332e+06	0          	-787405    	-2.07335e-13	-4.1089e-05	2.63055e-05	5.25722e+15	
3.141e-08  	4.42119e-12	4.73986e-12	-6.99143e+06	0          	-965142    	-9.39249e-14	-4.10197e-05	2.58052e-05	2.79229e+15	
3.1425e-08 	4.41981e-12	4.59659e-12	-7.21833e+06	0          	-1.14865e+06	-1.16713e-13	-4.09458e-05	2.52218e-05	1.6125e+14 	
3.144e-08  	4.4181e-12 	4.48367e-12	-7.41026e+06	0          	-1.33703e+06	-2.52249e-13	-4.08831e-05	2.51112e-05	-2.62338e+15	
3.1455e-08 	4.41439e-12	4.5117e-12 	-7.5635e+06	0          	-1.52931e+06	-3.63054e-13	-4.08363e-05	2.55524e-05	-5.54704e+15	
3.147e-08  	4.40905e-12	4.64857e-12	-7.67435e+06	0          	-1.72441e+06	-3.36781e-13	-4.07939e-05	2.60647e-05	-8.59317e+15	
3.1485e-08 	4.4041e-12 	4.75214e-12	-7.73915e+06	0          	-1.92115e+06	-1.99836e-13	-4.07402e-05	2.60929e-05	-1.17432e+16	
3.15e-08   	4.40116e-12	4.71403e-12	-7.75436e+06	0          	-2.11829e+06	-9.05517e-14	-4.06709e-05	2.55704e-05	-1.49766e+16	
3.1515e-08 	4.39982e-12	4.56931e-12	-7.71652e+06	0          	-2.31446e+06	-1.19164e-13	-4.05976e-05	2.49894e-05	-1.82709e+16	
3.153e-08  	4.39807e-12	4.46085e-12	-7.62235e+06	0          	-2.50823e+06	-2.56331e-13	-4.05363e-05	2.49038e-05	-2.16018e+16	
3.1545e-08 	4.3943e-12 	4.49475e-12	-7.46874e+06	0          	-2.6981e+06	-3.62932e-13	-4.04908e-05	2.53678e-05	-2.49435e+16	
3.156e-08  	4.38897e-12	4.633e-12  	-7.25283e+06	0          	-2.88249e+06	-3.30883e-13	-4.04492e-05	2.58778e-05	-2.82683e+16	
3.1575e-08 	4.3841e-12 	4.73208e-12	-6.97197e+06	0          	-3.05973e+06	-1.9244e-13	-4.03955e-05	2.58812e-05	-3.15471e+16	
3.159e-08  	4.38127e-12	4.68821e-12	-6.62382e+06	0          	-3.22812e+06	-8.74472e-14	-4.03261e-05	2.53369e-05	-3.47496e+16	
3.1605e-08 	4.37998e-12	4.54229e-12	-6.20638e+06	0          	-3.3859e+06	-1.21794e-13	-4.02535e-05	2.47597e-05	-3.78443e+16	
3.162e-08  	4.37819e-12	4.43845e-12	-5.71798e+06	0          	-3.53126e+06	-2.60339e-13	-4.01935e-05	2.47003e-05	-4.07987e+16	
3.1635e-08 	4.37436e-12	4.47811e-12	-5.15738e+06	0          	-3.66237e+06	-3.62575e-13	-4.01494e-05	2.51866e-05	-4.35797e+16	
3.165e-08  	4.36903e-12	4.61748e-12	-4.52373e+06	0          	-3.77737e+06	-3.24846e-13	-4.01084e-05	2.56927e-05	-4.61537e+16	
3.1665e-08 	4.36425e-12	4.71193e-12	-3.81667e+06	0          	-3.8744e+06	-1.85157e-13	-4.00547e-05	2.56703e-05	-4.84867e+16	
3.168e-08  	4.36153e-12	4.66239e-12	-3.03633e+06	0          	-3.95159e+06	-8.46114e-14	-3.99854e-05	2.51048e-05	-5.05451e+16	
3.1695e-08 	4.36029e-12	4.51555e-12	-2.18335e+06	0          	-4.0071e+06	-1.24594e-13	-3.99134e-05	2.4533e-05 	-5.22953e+16	
3.171e-08  	4.35846e-12	4.41646e-12	-1.25894e+06	0          	-4.0391e+06	-2.64262e-13	-3.98548e-05	2.45007e-05	-5.37045e+16	
3.1725e-08 	4.35457e-12	4.46178e-12	-264885    	0          	-4.04584e+06	-3.61983e-13	-3.9812e-05	2.50087e-05	-5.47408e+16	
3.174e-08  	4.34925e-12	4.602e-12  	796430     	0          	-4.02559e+06	-3.18678e-13	-3.97716e-05	2.55093e-05	-5.53736e+16	
3.1755e-08 	4.34456e-12	4.69167e-12	1.92199e+06	0          	-3.97673e+06	-1.77997e-13	-3.97178e-05	2.546e-05  	-5.55738e+16	
3.177e-08  	4.34194e-12	4.6366e-12 	3.10815e+06	0          	-3.89771e+06	-8.20438e-14	-3.96485e-05	2.48739e-05	-5.53144e+16	
