T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
2.352      	3.1454e-023	1.33251e-013	1.90196e-022	-0.0628726 	0.0996093  
2.35935    	3.19179e-023	1.34333e-013	1.92357e-022	-0.063334  	0.10041    
2.3667     	3.23871e-023	1.35421e-013	1.94535e-022	-0.0637871 	0.101205   
2.37405    	3.28616e-023	1.36513e-013	1.9673e-022	-0.0642318 	0.101992   
2.3814     	3.33414e-023	1.3761e-013	1.98942e-022	-0.0646681 	0.102773   
2.38875    	3.38266e-023	1.38712e-013	2.01172e-022	-0.0650961 	0.103546   
2.3961     	3.43173e-023	1.39819e-013	2.03418e-022	-0.0655157 	0.104313   
2.40345    	3.48134e-023	1.40931e-013	2.05682e-022	-0.065927  	0.105073   
2.4108     	3.53151e-023	1.42047e-013	2.07964e-022	-0.0663301 	0.105827   
2.41815    	3.58223e-023	1.43169e-013	2.10262e-022	-0.0667249 	0.106573   
2.4255     	3.63352e-023	1.44295e-013	2.12579e-022	-0.0671115 	0.107313   
2.43285    	3.68536e-023	1.45427e-013	2.14913e-022	-0.0674898 	0.108046   
2.4402     	3.73778e-023	1.46563e-013	2.17264e-022	-0.06786   	0.108773   
2.44755    	3.79077e-023	1.47704e-013	2.19633e-022	-0.0682219 	0.109492   
2.4549     	3.84434e-023	1.48849e-013	2.22021e-022	-0.0685758 	0.110205   
2.46225    	3.89849e-023	1.5e-013   	2.24425e-022	-0.0689215 	0.110912   
2.4696     	3.95323e-023	1.51156e-013	2.26848e-022	-0.069259  	0.111611   
2.47695    	4.00856e-023	1.52316e-013	2.29289e-022	-0.0695885 	0.112304   
2.4843     	4.06449e-023	1.53481e-013	2.31748e-022	-0.06991   	0.112991   
2.49165    	4.12101e-023	1.54651e-013	2.34225e-022	-0.0702234 	0.11367    
2.499      	4.17814e-023	1.55826e-013	2.3672e-022	-0.0705288 	0.114344   
2.50635    	4.23587e-023	1.57006e-013	2.39234e-022	-0.0708262 	0.11501    
2.5137     	4.29422e-023	1.58191e-013	2.41765e-022	-0.0711156 	0.11567    
2.52105    	4.35319e-023	1.5938e-013	2.44316e-022	-0.0713971 	0.116323   
2.5284     	4.41278e-023	1.60575e-013	2.46884e-022	-0.0716707 	0.11697    
2.53575    	4.473e-023 	1.61774e-013	2.49471e-022	-0.0719364 	0.117611   
2.5431     	4.53384e-023	1.62978e-013	2.52077e-022	-0.0721942 	0.118245   
2.55045    	4.59532e-023	1.64187e-013	2.54701e-022	-0.0724441 	0.118872   
2.5578     	4.65745e-023	1.65401e-013	2.57345e-022	-0.0726863 	0.119493   
2.56515    	4.72021e-023	1.6662e-013	2.60006e-022	-0.0729206 	0.120107   
2.5725     	4.78363e-023	1.67843e-013	2.62687e-022	-0.0731472 	0.120715   
2.57985    	4.8477e-023	1.69072e-013	2.65387e-022	-0.073366  	0.121317   
2.5872     	4.91243e-023	1.70305e-013	2.68105e-022	-0.0735771 	0.121912   
2.59455    	4.97782e-023	1.71543e-013	2.70843e-022	-0.0737805 	0.122501   
2.6019     	5.04388e-023	1.72786e-013	2.736e-022 	-0.0739762 	0.123083   
2.60925    	5.11061e-023	1.74034e-013	2.76376e-022	-0.0741643 	0.123659   
2.6166     	5.17802e-023	1.75287e-013	2.79171e-022	-0.0743448 	0.124229   
2.62395    	5.24611e-023	1.76544e-013	2.81985e-022	-0.0745177 	0.124792   
2.6313     	5.31489e-023	1.77806e-013	2.84819e-022	-0.074683  	0.125349   
2.63865    	5.38436e-023	1.79074e-013	2.87672e-022	-0.0748408 	0.1259     
2.646      	5.45452e-023	1.80346e-013	2.90545e-022	-0.074991  	0.126445   
2.65335    	5.52538e-023	1.81622e-013	2.93437e-022	-0.0751338 	0.126983   
2.6607     	5.59695e-023	1.82904e-013	2.96349e-022	-0.0752691 	0.127515   
2.66805    	5.66923e-023	1.84191e-013	2.99281e-022	-0.075397  	0.128041   
2.6754     	5.74223e-023	1.85482e-013	3.02232e-022	-0.0755175 	0.12856    
2.68275    	5.81594e-023	1.86778e-013	3.05203e-022	-0.0756307 	0.129074   
2.6901     	5.89038e-023	1.88079e-013	3.08194e-022	-0.0757364 	0.129581   
2.69745    	5.96555e-023	1.89385e-013	3.11205e-022	-0.0758349 	0.130082   
2.7048     	6.04146e-023	1.90695e-013	3.14236e-022	-0.0759261 	0.130577   
2.71215    	6.1181e-023	1.92011e-013	3.17287e-022	-0.07601   	0.131066   
2.7195     	6.19549e-023	1.93331e-013	3.20358e-022	-0.0760866 	0.131549   
2.72685    	6.27362e-023	1.94656e-013	3.23449e-022	-0.0761561 	0.132025   
2.7342     	6.35251e-023	1.95986e-013	3.26561e-022	-0.0762184 	0.132496   
2.74155    	6.43216e-023	1.9732e-013	3.29693e-022	-0.0762735 	0.132961   
2.7489     	6.51258e-023	1.9866e-013	3.32845e-022	-0.0763216 	0.133419   
2.75625    	6.59376e-023	2.00004e-013	3.36017e-022	-0.0763625 	0.133872   
2.7636     	6.67571e-023	2.01353e-013	3.3921e-022	-0.0763964 	0.134318   
2.77095    	6.75845e-023	2.02707e-013	3.42424e-022	-0.0764232 	0.134759   
2.7783     	6.84196e-023	2.04066e-013	3.45658e-022	-0.076443  	0.135194   
2.78565    	6.92627e-023	2.05429e-013	3.48913e-022	-0.0764559 	0.135622   
2.793      	7.01137e-023	2.06797e-013	3.52189e-022	-0.0764618 	0.136045   
2.80035    	7.09727e-023	2.0817e-013	3.55485e-022	-0.0764608 	0.136462   
2.8077     	7.18398e-023	2.09548e-013	3.58802e-022	-0.0764529 	0.136873   
2.81505    	7.27149e-023	2.1093e-013	3.62141e-022	-0.0764382 	0.137278   
2.8224     	7.35982e-023	2.12318e-013	3.655e-022 	-0.0764167 	0.137678   
2.82975    	7.44896e-023	2.1371e-013	3.6888e-022	-0.0763883 	0.138071   
2.8371     	7.53893e-023	2.15107e-013	3.72281e-022	-0.0763532 	0.138459   
2.84445    	7.62973e-023	2.16508e-013	3.75703e-022	-0.0763114 	0.138841   
2.8518     	7.72137e-023	2.17914e-013	3.79147e-022	-0.0762629 	0.139217   
2.85915    	7.81384e-023	2.19326e-013	3.82612e-022	-0.0762076 	0.139588   
2.8665     	7.90716e-023	2.20741e-013	3.86098e-022	-0.0761458 	0.139953   
2.87385    	8.00133e-023	2.22162e-013	3.89606e-022	-0.0760774 	0.140312   
2.8812     	8.09636e-023	2.23587e-013	3.93135e-022	-0.0760023 	0.140665   
2.88855    	8.19225e-023	2.25017e-013	3.96685e-022	-0.0759208 	0.141013   
2.8959     	8.289e-023 	2.26452e-013	4.00257e-022	-0.0758327 	0.141355   
2.90325    	8.38662e-023	2.27892e-013	4.03851e-022	-0.0757381 	0.141692   
2.9106     	8.48512e-023	2.29336e-013	4.07466e-022	-0.0756371 	0.142022   
2.91795    	8.5845e-023	2.30785e-013	4.11103e-022	-0.0755297 	0.142348   
2.9253     	8.68477e-023	2.32239e-013	4.14762e-022	-0.0754159 	0.142667   
2.93265    	8.78593e-023	2.33697e-013	4.18442e-022	-0.0752957 	0.142982   
2.94       	8.88799e-023	2.3516e-013	4.22145e-022	-0.0751693 	0.14329    
2.94735    	8.99096e-023	2.36628e-013	4.2587e-022	-0.0750365 	0.143594   
2.9547     	9.09483e-023	2.381e-013 	4.29616e-022	-0.0748975 	0.143891   
2.96205    	9.19961e-023	2.39578e-013	4.33385e-022	-0.0747522 	0.144183   
2.9694     	9.30531e-023	2.4106e-013	4.37175e-022	-0.0746008 	0.14447    
2.97675    	9.41194e-023	2.42546e-013	4.40988e-022	-0.0744432 	0.144752   
2.9841     	9.5195e-023	2.44037e-013	4.44823e-022	-0.0742794 	0.145028   
2.99145    	9.62799e-023	2.45533e-013	4.48681e-022	-0.0741096 	0.145298   
2.9988     	9.73743e-023	2.47034e-013	4.5256e-022	-0.0739337 	0.145563   
3.00615    	9.84781e-023	2.48539e-013	4.56463e-022	-0.0737518 	0.145823   
3.0135     	9.95914e-023	2.50049e-013	4.60387e-022	-0.0735639 	0.146078   
3.02085    	1.00714e-022	2.51564e-013	4.64334e-022	-0.0733701 	0.146327   
3.0282     	1.01847e-022	2.53083e-013	4.68304e-022	-0.0731703 	0.146571   
3.03555    	1.02989e-022	2.54607e-013	4.72296e-022	-0.0729646 	0.14681    
3.0429     	1.04141e-022	2.56136e-013	4.76311e-022	-0.0727531 	0.147043   
3.05025    	1.05303e-022	2.57669e-013	4.80349e-022	-0.0725357 	0.147272   
3.0576     	1.06474e-022	2.59207e-013	4.84409e-022	-0.0723126 	0.147495   
3.06495    	1.07656e-022	2.60749e-013	4.88492e-022	-0.0720836 	0.147713   
3.0723     	1.08847e-022	2.62297e-013	4.92599e-022	-0.071849  	0.147925   
3.07965    	1.10049e-022	2.63848e-013	4.96728e-022	-0.0716087 	0.148133   
3.087      	1.1126e-022	2.65405e-013	5.0088e-022	-0.0713627 	0.148336   
3.09435    	1.12482e-022	2.66966e-013	5.05055e-022	-0.0711111 	0.148533   
3.1017     	1.13714e-022	2.68531e-013	5.09253e-022	-0.0708539 	0.148725   
3.10905    	1.14956e-022	2.70101e-013	5.13474e-022	-0.0705911 	0.148913   
3.1164     	1.16208e-022	2.71676e-013	5.17719e-022	-0.0703228 	0.149095   
3.12375    	1.17471e-022	2.73256e-013	5.21986e-022	-0.0700491 	0.149272   
3.1311     	1.18744e-022	2.7484e-013	5.26278e-022	-0.0697698 	0.149444   
3.13845    	1.20028e-022	2.76428e-013	5.30592e-022	-0.0694852 	0.149612   
3.1458     	1.21322e-022	2.78021e-013	5.3493e-022	-0.0691952 	0.149774   
3.15315    	1.22626e-022	2.79619e-013	5.39291e-022	-0.0688998 	0.149932   
3.1605     	1.23942e-022	2.81221e-013	5.43676e-022	-0.0685992 	0.150084   
3.16785    	1.25268e-022	2.82828e-013	5.48084e-022	-0.0682932 	0.150232   
3.1752     	1.26605e-022	2.84439e-013	5.52516e-022	-0.067982  	0.150375   
3.18255    	1.27952e-022	2.86055e-013	5.56971e-022	-0.0676656 	0.150512   
3.1899     	1.29311e-022	2.87676e-013	5.6145e-022	-0.0673441 	0.150646   
3.19725    	1.3068e-022	2.89301e-013	5.65953e-022	-0.0670173 	0.150774   
3.2046     	1.3206e-022	2.9093e-013	5.7048e-022	-0.0666855 	0.150897   
3.21195    	1.33452e-022	2.92564e-013	5.75031e-022	-0.0663486 	0.151016   
3.2193     	1.34854e-022	2.94203e-013	5.79605e-022	-0.0660067 	0.15113    
3.22665    	1.36268e-022	2.95846e-013	5.84204e-022	-0.0656598 	0.15124    
3.234      	1.37693e-022	2.97493e-013	5.88826e-022	-0.0653079 	0.151344   
3.24135    	1.39129e-022	2.99145e-013	5.93472e-022	-0.0649511 	0.151444   
3.2487     	1.40577e-022	3.00802e-013	5.98143e-022	-0.0645894 	0.15154    
3.25605    	1.42035e-022	3.02463e-013	6.02837e-022	-0.0642229 	0.15163    
3.2634     	1.43506e-022	3.04128e-013	6.07556e-022	-0.0638515 	0.151716   
3.27075    	1.44988e-022	3.05798e-013	6.12299e-022	-0.0634753 	0.151798   
3.2781     	1.46481e-022	3.07472e-013	6.17067e-022	-0.0630944 	0.151875   
3.28545    	1.47986e-022	3.09151e-013	6.21858e-022	-0.0627088 	0.151947   
3.2928     	1.49503e-022	3.10835e-013	6.26674e-022	-0.0623185 	0.152015   
3.30015    	1.51031e-022	3.12522e-013	6.31514e-022	-0.0619236 	0.152078   
3.3075     	1.52572e-022	3.14215e-013	6.36379e-022	-0.061524  	0.152137   
3.31485    	1.54124e-022	3.15911e-013	6.41268e-022	-0.0611199 	0.152192   
3.3222     	1.55688e-022	3.17612e-013	6.46182e-022	-0.0607112 	0.152242   
3.32955    	1.57264e-022	3.19318e-013	6.51121e-022	-0.0602981 	0.152287   
3.3369     	1.58852e-022	3.21028e-013	6.56084e-022	-0.0598804 	0.152329   
3.34425    	1.60452e-022	3.22742e-013	6.61071e-022	-0.0594584 	0.152365   
3.3516     	1.62065e-022	3.24461e-013	6.66084e-022	-0.059032  	0.152398   
3.35895    	1.63689e-022	3.26184e-013	6.71121e-022	-0.0586012 	0.152426   
3.3663     	1.65326e-022	3.27911e-013	6.76183e-022	-0.058166  	0.15245    
3.37365    	1.66975e-022	3.29643e-013	6.8127e-022	-0.0577266 	0.152469   
3.381      	1.68637e-022	3.31379e-013	6.86381e-022	-0.057283  	0.152485   
3.38835    	1.70311e-022	3.3312e-013	6.91518e-022	-0.0568351 	0.152496   
3.3957     	1.71998e-022	3.34865e-013	6.9668e-022	-0.0563831 	0.152503   
3.40305    	1.73697e-022	3.36614e-013	7.01866e-022	-0.0559269 	0.152505   
3.4104     	1.75409e-022	3.38368e-013	7.07078e-022	-0.0554666 	0.152504   
3.41775    	1.77133e-022	3.40126e-013	7.12314e-022	-0.0550023 	0.152498   
3.4251     	1.78871e-022	3.41888e-013	7.17576e-022	-0.0545339 	0.152488   
3.43245    	1.80621e-022	3.43655e-013	7.22863e-022	-0.0540615 	0.152474   
3.4398     	1.82384e-022	3.45426e-013	7.28176e-022	-0.0535852 	0.152456   
3.44715    	1.8416e-022	3.47201e-013	7.33513e-022	-0.0531049 	0.152434   
3.4545     	1.85949e-022	3.4898e-013	7.38876e-022	-0.0526208 	0.152408   
3.46185    	1.87751e-022	3.50764e-013	7.44264e-022	-0.0521328 	0.152377   
3.4692     	1.89566e-022	3.52552e-013	7.49678e-022	-0.051641  	0.152343   
3.47655    	1.91395e-022	3.54345e-013	7.55117e-022	-0.0511454 	0.152305   
3.4839     	1.93237e-022	3.56141e-013	7.60581e-022	-0.0506461 	0.152263   
3.49125    	1.95092e-022	3.57942e-013	7.66071e-022	-0.050143  	0.152217   
3.4986     	1.9696e-022	3.59747e-013	7.71586e-022	-0.0496363 	0.152167   
3.50595    	1.98842e-022	3.61557e-013	7.77127e-022	-0.049126  	0.152113   
3.5133     	2.00738e-022	3.63371e-013	7.82694e-022	-0.0486121 	0.152055   
3.52065    	2.02647e-022	3.65188e-013	7.88286e-022	-0.0480946 	0.151993   
3.528      	2.04569e-022	3.6701e-013	7.93904e-022	-0.0475735 	0.151928   
3.53535    	2.06506e-022	3.68837e-013	7.99547e-022	-0.047049  	0.151859   
3.5427     	2.08456e-022	3.70667e-013	8.05217e-022	-0.0465211 	0.151786   
3.55005    	2.1042e-022	3.72502e-013	8.10912e-022	-0.0459897 	0.151709   
3.5574     	2.12397e-022	3.74341e-013	8.16633e-022	-0.0454549 	0.151628   
3.56475    	2.14389e-022	3.76184e-013	8.2238e-022	-0.0449168 	0.151544   
3.5721     	2.16395e-022	3.78031e-013	8.28153e-022	-0.0443754 	0.151456   
3.57945    	2.18415e-022	3.79883e-013	8.33951e-022	-0.0438308 	0.151364   
3.5868     	2.20449e-022	3.81738e-013	8.39776e-022	-0.0432829 	0.151269   
3.59415    	2.22497e-022	3.83598e-013	8.45626e-022	-0.0427317 	0.15117    
3.6015     	2.2456e-022	3.85462e-013	8.51503e-022	-0.0421775 	0.151067   
3.60885    	2.26637e-022	3.8733e-013	8.57406e-022	-0.0416201 	0.150961   
3.6162     	2.28728e-022	3.89202e-013	8.63335e-022	-0.0410596 	0.150851   
3.62355    	2.30833e-022	3.91078e-013	8.6929e-022	-0.040496  	0.150738   
3.6309     	2.32954e-022	3.92958e-013	8.75271e-022	-0.0399295 	0.150621   
3.63825    	2.35088e-022	3.94843e-013	8.81278e-022	-0.0393599 	0.1505     
3.6456     	2.37238e-022	3.96731e-013	8.87312e-022	-0.0387874 	0.150377   
3.65295    	2.39402e-022	3.98624e-013	8.93371e-022	-0.038212  	0.150249   
3.6603     	2.41581e-022	4.00521e-013	8.99458e-022	-0.0376338 	0.150118   
3.66765    	2.43775e-022	4.02421e-013	9.0557e-022	-0.0370526 	0.149984   
3.675      	2.45984e-022	4.04326e-013	9.11709e-022	-0.0364687 	0.149847   
3.68235    	2.48207e-022	4.06235e-013	9.17874e-022	-0.035882  	0.149705   
3.6897     	2.50446e-022	4.08148e-013	9.24066e-022	-0.0352926 	0.149561   
3.69705    	2.527e-022 	4.10065e-013	9.30284e-022	-0.0347005 	0.149413   
3.7044     	2.54969e-022	4.11986e-013	9.36528e-022	-0.0341058 	0.149262   
3.71175    	2.57253e-022	4.13911e-013	9.42799e-022	-0.0335084 	0.149108   
3.7191     	2.59552e-022	4.1584e-013	9.49097e-022	-0.0329084 	0.14895    
3.72645    	2.61867e-022	4.17772e-013	9.55421e-022	-0.0323059 	0.148789   
3.7338     	2.64198e-022	4.19709e-013	9.61772e-022	-0.0317008 	0.148625   
3.74115    	2.66543e-022	4.2165e-013	9.68149e-022	-0.0310933 	0.148458   
3.7485     	2.68905e-022	4.23595e-013	9.74553e-022	-0.0304833 	0.148287   
3.75585    	2.71282e-022	4.25544e-013	9.80984e-022	-0.029871  	0.148114   
3.7632     	2.73674e-022	4.27497e-013	9.87441e-022	-0.0292562 	0.147937   
3.77055    	2.76083e-022	4.29453e-013	9.93926e-022	-0.0286391 	0.147757   
3.7779     	2.78507e-022	4.31414e-013	1.00044e-021	-0.0280197 	0.147574   
3.78525    	2.80947e-022	4.33379e-013	1.00697e-021	-0.0273981 	0.147388   
3.7926     	2.83403e-022	4.35347e-013	1.01354e-021	-0.0267742 	0.147198   
3.79995    	2.85875e-022	4.37319e-013	1.02013e-021	-0.0261481 	0.147006   
3.8073     	2.88363e-022	4.39296e-013	1.02675e-021	-0.0255199 	0.146811   
3.81465    	2.90868e-022	4.41276e-013	1.03339e-021	-0.0248895 	0.146613   
3.822      	2.93388e-022	4.4326e-013	1.04007e-021	-0.024257  	0.146411   
3.82935    	2.95925e-022	4.45248e-013	1.04676e-021	-0.0236225 	0.146207   
3.8367     	2.98478e-022	4.47239e-013	1.05349e-021	-0.022986  	0.146      
3.84405    	3.01047e-022	4.49235e-013	1.06024e-021	-0.0223475 	0.14579    
3.8514     	3.03633e-022	4.51234e-013	1.06702e-021	-0.021707  	0.145577   
3.85875    	3.06236e-022	4.53237e-013	1.07383e-021	-0.0210646 	0.145361   
3.8661     	3.08855e-022	4.55245e-013	1.08066e-021	-0.0204204 	0.145142   
3.87345    	3.11491e-022	4.57255e-013	1.08753e-021	-0.0197743 	0.14492    
3.8808     	3.14143e-022	4.5927e-013	1.09441e-021	-0.0191263 	0.144696   
3.88815    	3.16812e-022	4.61288e-013	1.10133e-021	-0.0184766 	0.144469   
3.8955     	3.19499e-022	4.63311e-013	1.10827e-021	-0.0178252 	0.144239   
3.90285    	3.22202e-022	4.65337e-013	1.11524e-021	-0.0171721 	0.144006   
3.9102     	3.24922e-022	4.67366e-013	1.12224e-021	-0.0165173 	0.143771   
3.91755    	3.27659e-022	4.694e-013 	1.12926e-021	-0.0158608 	0.143532   
3.9249     	3.30413e-022	4.71437e-013	1.13631e-021	-0.0152027 	0.143291   
3.93225    	3.33185e-022	4.73478e-013	1.14339e-021	-0.0145431 	0.143048   
3.9396     	3.35974e-022	4.75523e-013	1.1505e-021	-0.013882  	0.142802   
3.94695    	3.3878e-022	4.77571e-013	1.15763e-021	-0.0132193 	0.142553   
3.9543     	3.41603e-022	4.79623e-013	1.16479e-021	-0.0125552 	0.142301   
3.96165    	3.44444e-022	4.81679e-013	1.17198e-021	-0.0118896 	0.142047   
3.969      	3.47303e-022	4.83738e-013	1.1792e-021	-0.0112227 	0.141791   
3.97635    	3.50179e-022	4.85801e-013	1.18644e-021	-0.0105544 	0.141531   
3.9837     	3.53072e-022	4.87868e-013	1.19371e-021	-0.00988471	0.14127    
3.99105    	3.55984e-022	4.89939e-013	1.20101e-021	-0.00921377	0.141006   
3.9984     	3.58913e-022	4.92013e-013	1.20833e-021	-0.00854156	0.140739   
4.00575    	3.6186e-022	4.9409e-013	1.21568e-021	-0.00786813	0.14047    
4.0131     	3.64825e-022	4.96172e-013	1.22306e-021	-0.0071935 	0.140198   
4.02045    	3.67809e-022	4.98256e-013	1.23047e-021	-0.00651771	0.139924   
4.0278     	3.7081e-022	5.00345e-013	1.2379e-021	-0.00584079	0.139647   
4.03515    	3.73829e-022	5.02437e-013	1.24537e-021	-0.00516277	0.139369   
4.0425     	3.76866e-022	5.04533e-013	1.25286e-021	-0.0044837 	0.139087   
4.04985    	3.79922e-022	5.06632e-013	1.26037e-021	-0.00380359	0.138804   
4.0572     	3.82996e-022	5.08735e-013	1.26792e-021	-0.0031225 	0.138518   
4.06455    	3.86089e-022	5.10841e-013	1.27549e-021	-0.00244044	0.13823    
4.0719     	3.892e-022 	5.12951e-013	1.28309e-021	-0.00175745	0.137939   
4.07925    	3.92329e-022	5.15064e-013	1.29072e-021	-0.00107356	0.137646   
4.0866     	3.95477e-022	5.17181e-013	1.29837e-021	-0.000388814	0.137351   
4.09395    	3.98644e-022	5.19301e-013	1.30606e-021	0.000296765	0.137054   
4.1013     	4.0183e-022	5.21425e-013	1.31377e-021	0.000983141	0.136754   
4.10865    	4.05034e-022	5.23553e-013	1.3215e-021	0.00167028 	0.136453   
4.116      	4.08257e-022	5.25683e-013	1.32927e-021	0.00235816 	0.136149   
4.12335    	4.11499e-022	5.27818e-013	1.33706e-021	0.00304673 	0.135843   
4.1307     	4.1476e-022	5.29955e-013	1.34488e-021	0.00373598 	0.135535   
4.13805    	4.18041e-022	5.32097e-013	1.35273e-021	0.00442585 	0.135224   
4.1454     	4.2134e-022	5.34241e-013	1.36061e-021	0.00511634 	0.134912   
4.15275    	4.24658e-022	5.36389e-013	1.36851e-021	0.00580739 	0.134598   
4.1601     	4.27996e-022	5.38541e-013	1.37645e-021	0.00649899 	0.134281   
4.16745    	4.31353e-022	5.40695e-013	1.3844e-021	0.00719109 	0.133963   
4.1748     	4.3473e-022	5.42853e-013	1.39239e-021	0.00788366 	0.133642   
4.18215    	4.38126e-022	5.45015e-013	1.40041e-021	0.00857669 	0.133319   
4.1895     	4.41542e-022	5.4718e-013	1.40845e-021	0.00927012 	0.132995   
4.19685    	4.44977e-022	5.49348e-013	1.41652e-021	0.00996394 	0.132668   
4.2042     	4.48432e-022	5.5152e-013	1.42462e-021	0.0106581  	0.13234    
4.21155    	4.51907e-022	5.53695e-013	1.43274e-021	0.0113526  	0.13201    
4.2189     	4.55401e-022	5.55873e-013	1.4409e-021	0.0120474  	0.131677   
4.22625    	4.58915e-022	5.58054e-013	1.44908e-021	0.0127424  	0.131343   
4.2336     	4.6245e-022	5.60239e-013	1.45729e-021	0.0134376  	0.131007   
4.24095    	4.66004e-022	5.62427e-013	1.46553e-021	0.0141331  	0.130669   
4.2483     	4.69579e-022	5.64619e-013	1.47379e-021	0.0148287  	0.13033    
4.25565    	4.73173e-022	5.66813e-013	1.48208e-021	0.0155245  	0.129988   
4.263      	4.76788e-022	5.69011e-013	1.49041e-021	0.0162203  	0.129645   
4.27035    	4.80423e-022	5.71212e-013	1.49875e-021	0.0169162  	0.1293     
4.2777     	4.84079e-022	5.73416e-013	1.50713e-021	0.0176122  	0.128953   
4.28505    	4.87755e-022	5.75624e-013	1.51553e-021	0.0183082  	0.128604   
4.2924     	4.91451e-022	5.77835e-013	1.52397e-021	0.0190041  	0.128254   
4.29975    	4.95168e-022	5.80049e-013	1.53243e-021	0.0197     	0.127902   
4.3071     	4.98906e-022	5.82266e-013	1.54091e-021	0.0203958  	0.127548   
4.31445    	5.02664e-022	5.84486e-013	1.54943e-021	0.0210916  	0.127193   
4.3218     	5.06443e-022	5.86709e-013	1.55797e-021	0.0217871  	0.126836   
4.32915    	5.10243e-022	5.88936e-013	1.56654e-021	0.0224825  	0.126477   
4.3365     	5.14064e-022	5.91166e-013	1.57514e-021	0.0231778  	0.126117   
4.34385    	5.17906e-022	5.93399e-013	1.58377e-021	0.0238727  	0.125755   
4.3512     	5.21769e-022	5.95634e-013	1.59242e-021	0.0245675  	0.125392   
4.35855    	5.25652e-022	5.97873e-013	1.60111e-021	0.0252619  	0.125027   
4.3659     	5.29558e-022	6.00116e-013	1.60982e-021	0.025956   	0.124661   
4.37325    	5.33484e-022	6.02361e-013	1.61855e-021	0.0266498  	0.124293   
4.3806     	5.37432e-022	6.04609e-013	1.62732e-021	0.0273432  	0.123923   
4.38795    	5.41401e-022	6.0686e-013	1.63611e-021	0.0280362  	0.123552   
4.3953     	5.45391e-022	6.09115e-013	1.64494e-021	0.0287288  	0.12318    
4.40265    	5.49403e-022	6.11372e-013	1.65379e-021	0.0294209  	0.122806   
4.41       	5.53437e-022	6.13632e-013	1.66266e-021	0.0301126  	0.12243    
4.41735    	5.57492e-022	6.15896e-013	1.67157e-021	0.0308037  	0.122054   
