T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
2.34465    	3.10266e-021	2.18162e-012	2.67678e-021	0.0125306  	0.0226969  
2.352      	3.13055e-021	2.18358e-012	2.68056e-021	0.0122974  	0.0226793  
2.35935    	3.15847e-021	2.18542e-012	2.68408e-021	0.0120616  	0.0226614  
2.3667     	3.18643e-021	2.18714e-012	2.68735e-021	0.011823   	0.0226433  
2.37405    	3.21442e-021	2.18875e-012	2.69034e-021	0.0115818  	0.0226249  
2.3814     	3.24245e-021	2.19024e-012	2.69307e-021	0.011338   	0.0226063  
2.38875    	3.2705e-021	2.19161e-012	2.69553e-021	0.0110918  	0.0225874  
2.3961     	3.29858e-021	2.19287e-012	2.69772e-021	0.0108431  	0.0225684  
2.40345    	3.32668e-021	2.19401e-012	2.69963e-021	0.010592   	0.0225491  
2.4108     	3.3548e-021	2.19503e-012	2.70127e-021	0.0103386  	0.0225296  
2.41815    	3.38294e-021	2.19593e-012	2.70263e-021	0.010083   	0.0225099  
2.4255     	3.41109e-021	2.19672e-012	2.70371e-021	0.00982512 	0.02249    
2.43285    	3.43925e-021	2.19739e-012	2.70451e-021	0.00956515 	0.0224699  
2.4402     	3.46743e-021	2.19794e-012	2.70502e-021	0.00930312 	0.0224496  
2.44755    	3.4956e-021	2.19837e-012	2.70525e-021	0.0090391  	0.0224291  
2.4549     	3.52378e-021	2.19868e-012	2.70518e-021	0.00877315 	0.0224084  
2.46225    	3.55196e-021	2.19888e-012	2.70483e-021	0.00850535 	0.0223876  
2.4696     	3.58014e-021	2.19896e-012	2.70419e-021	0.00823575 	0.0223665  
2.47695    	3.6083e-021	2.19892e-012	2.70325e-021	0.00796443 	0.0223454  
2.4843     	3.63646e-021	2.19876e-012	2.70202e-021	0.00769145 	0.022324   
2.49165    	3.66461e-021	2.19848e-012	2.70049e-021	0.00741689 	0.0223025  
2.499      	3.69274e-021	2.19809e-012	2.69865e-021	0.00714082 	0.0222808  
2.50635    	3.72085e-021	2.19758e-012	2.69652e-021	0.0068633  	0.022259   
2.5137     	3.74894e-021	2.19695e-012	2.69409e-021	0.0065844  	0.022237   
2.52105    	3.777e-021 	2.1962e-012	2.69135e-021	0.00630421 	0.0222149  
2.5284     	3.80504e-021	2.19533e-012	2.6883e-021	0.00602279 	0.0221926  
2.53575    	3.83304e-021	2.19435e-012	2.68494e-021	0.0057402  	0.0221702  
2.5431     	3.86101e-021	2.19325e-012	2.68128e-021	0.00545654 	0.0221477  
2.55045    	3.88894e-021	2.19203e-012	2.6773e-021	0.00517186 	0.022125   
2.5578     	3.91683e-021	2.19069e-012	2.67301e-021	0.00488624 	0.0221023  
2.56515    	3.94467e-021	2.18924e-012	2.66841e-021	0.00459975 	0.0220793  
2.5725     	3.97247e-021	2.18767e-012	2.66349e-021	0.00431247 	0.0220563  
2.57985    	4.00021e-021	2.18598e-012	2.65826e-021	0.00402448 	0.0220332  
2.5872     	4.0279e-021	2.18418e-012	2.6527e-021	0.00373584 	0.0220099  
2.59455    	4.05553e-021	2.18226e-012	2.64683e-021	0.00344663 	0.0219865  
2.6019     	4.08311e-021	2.18022e-012	2.64063e-021	0.00315692 	0.0219631  
2.60925    	4.11061e-021	2.17807e-012	2.63412e-021	0.00286679 	0.0219395  
2.6166     	4.13805e-021	2.1758e-012	2.62727e-021	0.00257632 	0.0219158  
2.62395    	4.16542e-021	2.17342e-012	2.62011e-021	0.00228558 	0.021892   
2.6313     	4.19271e-021	2.17092e-012	2.61262e-021	0.00199464 	0.0218682  
2.63865    	4.21993e-021	2.16831e-012	2.6048e-021	0.00170358 	0.0218442  
2.646      	4.24706e-021	2.16558e-012	2.59665e-021	0.00141248 	0.0218201  
2.65335    	4.27411e-021	2.16274e-012	2.58817e-021	0.0011214  	0.021796   
2.6607     	4.30107e-021	2.15978e-012	2.57937e-021	0.000830435	0.0217718  
2.66805    	4.32794e-021	2.15671e-012	2.57023e-021	0.000539645	0.0217475  
2.6754     	4.35471e-021	2.15353e-012	2.56076e-021	0.000249111	0.0217231  
2.68275    	4.38138e-021	2.15023e-012	2.55096e-021	-4.10926e-005	0.0216986  
2.6901     	4.40796e-021	2.14683e-012	2.54082e-021	-0.000330891	0.0216741  
2.69745    	4.43442e-021	2.14331e-012	2.53035e-021	-0.000620209	0.0216495  
2.7048     	4.46078e-021	2.13967e-012	2.51955e-021	-0.000908972	0.0216248  
2.71215    	4.48703e-021	2.13593e-012	2.50841e-021	-0.00119711	0.0216     
2.7195     	4.51316e-021	2.13208e-012	2.49693e-021	-0.00148453	0.0215752  
2.72685    	4.53917e-021	2.12811e-012	2.48511e-021	-0.00177119	0.0215503  
2.7342     	4.56505e-021	2.12404e-012	2.47296e-021	-0.00205698	0.0215254  
2.74155    	4.59081e-021	2.11985e-012	2.46047e-021	-0.00234186	0.0215004  
2.7489     	4.61644e-021	2.11556e-012	2.44764e-021	-0.00262573	0.0214753  
2.75625    	4.64194e-021	2.11116e-012	2.43448e-021	-0.00290853	0.0214502  
2.7636     	4.6673e-021	2.10665e-012	2.42097e-021	-0.00319018	0.0214251  
2.77095    	4.69252e-021	2.10203e-012	2.40712e-021	-0.00347062	0.0213999  
2.7783     	4.71759e-021	2.0973e-012	2.39294e-021	-0.00374976	0.0213746  
2.78565    	4.74252e-021	2.09247e-012	2.37841e-021	-0.00402754	0.0213493  
2.793      	4.76729e-021	2.08753e-012	2.36354e-021	-0.00430389	0.0213239  
2.80035    	4.79191e-021	2.08249e-012	2.34833e-021	-0.00457873	0.0212985  
2.8077     	4.81637e-021	2.07734e-012	2.33279e-021	-0.004852  	0.0212731  
2.81505    	4.84067e-021	2.07209e-012	2.3169e-021	-0.00512361	0.0212476  
2.8224     	4.86481e-021	2.06673e-012	2.30067e-021	-0.00539352	0.0212221  
2.82975    	4.88877e-021	2.06128e-012	2.2841e-021	-0.00566163	0.0211965  
2.8371     	4.91257e-021	2.05571e-012	2.26719e-021	-0.00592789	0.0211709  
2.84445    	4.93618e-021	2.05005e-012	2.24994e-021	-0.00619223	0.0211453  
2.8518     	4.95962e-021	2.04429e-012	2.23234e-021	-0.00645458	0.0211196  
2.85915    	4.98287e-021	2.03842e-012	2.21441e-021	-0.00671486	0.0210939  
2.8665     	5.00594e-021	2.03246e-012	2.19614e-021	-0.00697303	0.0210682  
2.87385    	5.02882e-021	2.02639e-012	2.17753e-021	-0.007229  	0.0210424  
2.8812     	5.0515e-021	2.02023e-012	2.15858e-021	-0.00748271	0.0210166  
2.88855    	5.07398e-021	2.01397e-012	2.1393e-021	-0.00773411	0.0209908  
2.8959     	5.09627e-021	2.00761e-012	2.11967e-021	-0.00798311	0.020965   
2.90325    	5.11835e-021	2.00116e-012	2.09971e-021	-0.00822967	0.0209391  
2.9106     	5.14022e-021	1.99461e-012	2.07941e-021	-0.00847372	0.0209132  
2.91795    	5.16188e-021	1.98797e-012	2.05877e-021	-0.00871519	0.0208873  
2.9253     	5.18333e-021	1.98123e-012	2.0378e-021	-0.00895402	0.0208614  
2.93265    	5.20455e-021	1.9744e-012	2.01649e-021	-0.00919016	0.0208355  
2.94       	5.22556e-021	1.96747e-012	1.99485e-021	-0.00942354	0.0208095  
2.94735    	5.24634e-021	1.96046e-012	1.97287e-021	-0.00965411	0.0207835  
2.9547     	5.26689e-021	1.95335e-012	1.95056e-021	-0.0098818 	0.0207575  
2.96205    	5.28721e-021	1.94615e-012	1.92793e-021	-0.0101066 	0.0207315  
2.9694     	5.30729e-021	1.93887e-012	1.90496e-021	-0.0103283 	0.0207055  
2.97675    	5.32713e-021	1.93149e-012	1.88166e-021	-0.010547  	0.0206795  
2.9841     	5.34673e-021	1.92403e-012	1.85803e-021	-0.0107627 	0.0206534  
2.99145    	5.36609e-021	1.91648e-012	1.83407e-021	-0.0109751 	0.0206274  
2.9988     	5.38519e-021	1.90884e-012	1.80979e-021	-0.0111844 	0.0206013  
3.00615    	5.40404e-021	1.90112e-012	1.78518e-021	-0.0113904 	0.0205753  
3.0135     	5.42264e-021	1.89332e-012	1.76025e-021	-0.0115931 	0.0205492  
3.02085    	5.44098e-021	1.88543e-012	1.735e-021 	-0.0117924 	0.0205231  
3.0282     	5.45905e-021	1.87746e-012	1.70943e-021	-0.0119883 	0.020497   
3.03555    	5.47686e-021	1.86941e-012	1.68353e-021	-0.0121808 	0.0204709  
3.0429     	5.49439e-021	1.86127e-012	1.65732e-021	-0.0123697 	0.0204448  
3.05025    	5.51166e-021	1.85306e-012	1.63079e-021	-0.0125551 	0.0204187  
3.0576     	5.52864e-021	1.84477e-012	1.60395e-021	-0.0127369 	0.0203926  
3.06495    	5.54535e-021	1.8364e-012	1.57679e-021	-0.012915  	0.0203665  
3.0723     	5.56178e-021	1.82795e-012	1.54932e-021	-0.0130895 	0.0203404  
3.07965    	5.57792e-021	1.81943e-012	1.52154e-021	-0.0132602 	0.0203143  
3.087      	5.59376e-021	1.81083e-012	1.49345e-021	-0.0134271 	0.0202882  
3.09435    	5.60932e-021	1.80216e-012	1.46506e-021	-0.0135902 	0.0202621  
3.1017     	5.62458e-021	1.79341e-012	1.43636e-021	-0.0137495 	0.020236   
3.10905    	5.63954e-021	1.78459e-012	1.40736e-021	-0.0139048 	0.0202099  
3.1164     	5.6542e-021	1.77571e-012	1.37806e-021	-0.0140562 	0.0201838  
3.12375    	5.66856e-021	1.76675e-012	1.34845e-021	-0.0142037 	0.0201577  
3.1311     	5.68261e-021	1.75772e-012	1.31856e-021	-0.0143471 	0.0201316  
3.13845    	5.69634e-021	1.74862e-012	1.28836e-021	-0.0144865 	0.0201055  
3.1458     	5.70976e-021	1.73946e-012	1.25788e-021	-0.0146219 	0.0200795  
3.15315    	5.72286e-021	1.73023e-012	1.2271e-021	-0.0147531 	0.0200534  
3.1605     	5.73565e-021	1.72094e-012	1.19604e-021	-0.0148802 	0.0200273  
3.16785    	5.74811e-021	1.71158e-012	1.16469e-021	-0.0150031 	0.0200013  
3.1752     	5.76024e-021	1.70216e-012	1.13305e-021	-0.0151218 	0.0199753  
3.18255    	5.77204e-021	1.69268e-012	1.10114e-021	-0.0152363 	0.0199492  
3.1899     	5.78351e-021	1.68314e-012	1.06895e-021	-0.0153466 	0.0199232  
3.19725    	5.79464e-021	1.67354e-012	1.03648e-021	-0.0154525 	0.0198972  
3.2046     	5.80544e-021	1.66387e-012	1.00374e-021	-0.0155542 	0.0198712  
3.21195    	5.8159e-021	1.65416e-012	9.70723e-022	-0.0156516 	0.0198452  
3.2193     	5.82601e-021	1.64438e-012	9.37442e-022	-0.0157446 	0.0198192  
3.22665    	5.83577e-021	1.63455e-012	9.03895e-022	-0.0158332 	0.0197932  
3.234      	5.84519e-021	1.62467e-012	8.70086e-022	-0.0159174 	0.0197673  
3.24135    	5.85425e-021	1.61473e-012	8.36016e-022	-0.0159973 	0.0197413  
3.2487     	5.86296e-021	1.60474e-012	8.01689e-022	-0.0160727 	0.0197154  
3.25605    	5.87131e-021	1.5947e-012	7.67108e-022	-0.0161437 	0.0196895  
3.2634     	5.8793e-021	1.58461e-012	7.32276e-022	-0.0162102 	0.0196636  
3.27075    	5.88693e-021	1.57448e-012	6.97195e-022	-0.0162723 	0.0196377  
3.2781     	5.89419e-021	1.56429e-012	6.61868e-022	-0.0163298 	0.0196118  
3.28545    	5.90109e-021	1.55406e-012	6.263e-022 	-0.0163829 	0.019586   
3.2928     	5.90761e-021	1.54379e-012	5.90492e-022	-0.0164315 	0.0195601  
3.30015    	5.91376e-021	1.53347e-012	5.54448e-022	-0.0164756 	0.0195343  
3.3075     	5.91954e-021	1.5231e-012	5.18171e-022	-0.0165152 	0.0195085  
3.31485    	5.92494e-021	1.5127e-012	4.81665e-022	-0.0165502 	0.0194827  
3.3222     	5.92995e-021	1.50226e-012	4.44932e-022	-0.0165807 	0.0194569  
3.32955    	5.93459e-021	1.49177e-012	4.07976e-022	-0.0166067 	0.0194312  
3.3369     	5.93884e-021	1.48125e-012	3.70801e-022	-0.0166282 	0.0194054  
3.34425    	5.9427e-021	1.47069e-012	3.33409e-022	-0.0166451 	0.0193797  
3.3516     	5.94617e-021	1.4601e-012	2.95805e-022	-0.0166575 	0.019354   
3.35895    	5.94925e-021	1.44947e-012	2.57991e-022	-0.0166653 	0.0193283  
3.3663     	5.95194e-021	1.43881e-012	2.19972e-022	-0.0166686 	0.0193027  
3.37365    	5.95423e-021	1.42812e-012	1.81751e-022	-0.0166674 	0.019277   
3.381      	5.95613e-021	1.41739e-012	1.43331e-022	-0.0166617 	0.0192514  
3.38835    	5.95762e-021	1.40664e-012	1.04717e-022	-0.0166514 	0.0192258  
3.3957     	5.95871e-021	1.39586e-012	6.5911e-023	-0.0166366 	0.0192002  
3.40305    	5.9594e-021	1.38505e-012	2.69182e-023	-0.0166174 	0.0191747  
3.4104     	5.95968e-021	1.37422e-012	-1.22582e-023	-0.0165936 	0.0191491  
3.41775    	5.95955e-021	1.36336e-012	-5.16142e-023	-0.0165653 	0.0191236  
3.4251     	5.95901e-021	1.35247e-012	-9.1146e-023	-0.0165326 	0.0190981  
3.43245    	5.95806e-021	1.34157e-012	-1.3085e-022	-0.0164954 	0.0190726  
3.4398     	5.9567e-021	1.33064e-012	-1.70721e-022	-0.0164538 	0.0190472  
3.44715    	5.95492e-021	1.3197e-012	-2.10757e-022	-0.0164077 	0.0190218  
3.4545     	5.95273e-021	1.30874e-012	-2.50952e-022	-0.0163572 	0.0189964  
3.46185    	5.95011e-021	1.29775e-012	-2.91303e-022	-0.0163024 	0.018971   
3.4692     	5.94708e-021	1.28676e-012	-3.31806e-022	-0.0162431 	0.0189456  
3.47655    	5.94362e-021	1.27575e-012	-3.72456e-022	-0.0161795 	0.0189203  
3.4839     	5.93974e-021	1.26472e-012	-4.1325e-022	-0.0161116 	0.018895   
3.49125    	5.93544e-021	1.25368e-012	-4.54183e-022	-0.0160393 	0.0188697  
3.4986     	5.93071e-021	1.24263e-012	-4.9525e-022	-0.0159628 	0.0188444  
3.50595    	5.92555e-021	1.23158e-012	-5.36448e-022	-0.015882  	0.0188191  
3.5133     	5.91996e-021	1.22051e-012	-5.77773e-022	-0.015797  	0.0187939  
3.52065    	5.91394e-021	1.20944e-012	-6.19219e-022	-0.0157077 	0.0187687  
3.528      	5.90749e-021	1.19836e-012	-6.60783e-022	-0.0156143 	0.0187436  
3.53535    	5.90061e-021	1.18727e-012	-7.02459e-022	-0.0155167 	0.0187184  
3.5427     	5.89329e-021	1.17618e-012	-7.44245e-022	-0.015415  	0.0186933  
3.55005    	5.88554e-021	1.16509e-012	-7.86134e-022	-0.0153092 	0.0186682  
3.5574     	5.87735e-021	1.154e-012 	-8.28123e-022	-0.0151993 	0.0186431  
3.56475    	5.86872e-021	1.14291e-012	-8.70207e-022	-0.0150854 	0.0186181  
3.5721     	5.85966e-021	1.13182e-012	-9.12382e-022	-0.0149675 	0.018593   
3.57945    	5.85015e-021	1.12074e-012	-9.54642e-022	-0.0148457 	0.0185681  
3.5868     	5.84021e-021	1.10965e-012	-9.96983e-022	-0.0147199 	0.0185431  
3.59415    	5.82982e-021	1.09858e-012	-1.0394e-021	-0.0145903 	0.0185181  
3.6015     	5.819e-021 	1.08751e-012	-1.08189e-021	-0.0144568 	0.0184932  
3.60885    	5.80773e-021	1.07644e-012	-1.12445e-021	-0.0143195 	0.0184683  
3.6162     	5.79601e-021	1.06539e-012	-1.16707e-021	-0.0141784 	0.0184435  
3.62355    	5.78386e-021	1.05435e-012	-1.20974e-021	-0.0140336 	0.0184186  
3.6309     	5.77126e-021	1.04332e-012	-1.25247e-021	-0.0138852 	0.0183938  
3.63825    	5.75821e-021	1.0323e-012	-1.29525e-021	-0.013733  	0.018369   
3.6456     	5.74472e-021	1.02129e-012	-1.33807e-021	-0.0135774 	0.0183443  
3.65295    	5.73078e-021	1.0103e-012	-1.38092e-021	-0.0134181 	0.0183195  
3.6603     	5.71639e-021	9.99331e-013	-1.42381e-021	-0.0132554 	0.0182948  
3.66765    	5.70156e-021	9.88376e-013	-1.46673e-021	-0.0130892 	0.0182701  
3.675      	5.68628e-021	9.7744e-013	-1.50967e-021	-0.0129196 	0.0182455  
3.68235    	5.67056e-021	9.66524e-013	-1.55263e-021	-0.0127466 	0.0182209  
3.6897     	5.65439e-021	9.5563e-013	-1.59561e-021	-0.0125703 	0.0181963  
3.69705    	5.63776e-021	9.44759e-013	-1.63859e-021	-0.0123908 	0.0181717  
3.7044     	5.6207e-021	9.33911e-013	-1.68157e-021	-0.0122081 	0.0181472  
3.71175    	5.60318e-021	9.23089e-013	-1.72455e-021	-0.0120222 	0.0181227  
3.7191     	5.58522e-021	9.12293e-013	-1.76753e-021	-0.0118332 	0.0180982  
3.72645    	5.5668e-021	9.01525e-013	-1.81049e-021	-0.0116412 	0.0180737  
3.7338     	5.54794e-021	8.90786e-013	-1.85343e-021	-0.0114462 	0.0180493  
3.74115    	5.52864e-021	8.80077e-013	-1.89635e-021	-0.0112482 	0.0180249  
3.7485     	5.50888e-021	8.69399e-013	-1.93925e-021	-0.0110474 	0.0180005  
3.75585    	5.48868e-021	8.58754e-013	-1.98211e-021	-0.0108438 	0.0179762  
3.7632     	5.46804e-021	8.48143e-013	-2.02493e-021	-0.0106373 	0.0179518  
3.77055    	5.44694e-021	8.37566e-013	-2.06771e-021	-0.0104282 	0.0179275  
3.7779     	5.4254e-021	8.27026e-013	-2.11044e-021	-0.0102164 	0.0179033  
3.78525    	5.40342e-021	8.16523e-013	-2.15312e-021	-0.0100021 	0.0178791  
3.7926     	5.38099e-021	8.06058e-013	-2.19574e-021	-0.00978519	0.0178548  
3.79995    	5.35812e-021	7.95633e-013	-2.23829e-021	-0.00956584	0.0178307  
3.8073     	5.3348e-021	7.85249e-013	-2.28077e-021	-0.00934408	0.0178065  
3.81465    	5.31105e-021	7.74907e-013	-2.32318e-021	-0.00911998	0.0177824  
3.822      	5.28685e-021	7.64608e-013	-2.36551e-021	-0.0088936 	0.0177583  
3.82935    	5.26221e-021	7.54354e-013	-2.40775e-021	-0.008665  	0.0177342  
3.8367     	5.23713e-021	7.44145e-013	-2.4499e-021	-0.00843425	0.0177102  
3.84405    	5.21161e-021	7.33982e-013	-2.49196e-021	-0.00820141	0.0176862  
3.8514     	5.18565e-021	7.23868e-013	-2.53391e-021	-0.00796654	0.0176622  
3.85875    	5.15925e-021	7.13803e-013	-2.57576e-021	-0.00772972	0.0176383  
3.8661     	5.13242e-021	7.03787e-013	-2.61749e-021	-0.007491  	0.0176144  
3.87345    	5.10516e-021	6.93823e-013	-2.6591e-021	-0.00725046	0.0175905  
3.8808     	5.07746e-021	6.83912e-013	-2.7006e-021	-0.00700815	0.0175666  
3.88815    	5.04933e-021	6.74054e-013	-2.74196e-021	-0.00676416	0.0175428  
3.8955     	5.02076e-021	6.6425e-013	-2.78319e-021	-0.00651854	0.017519   
3.90285    	4.99177e-021	6.54503e-013	-2.82428e-021	-0.00627136	0.0174952  
3.9102     	4.96235e-021	6.44812e-013	-2.86522e-021	-0.00602269	0.0174715  
3.91755    	4.93251e-021	6.35179e-013	-2.90602e-021	-0.0057726 	0.0174478  
3.9249     	4.90224e-021	6.25605e-013	-2.94665e-021	-0.00552116	0.0174241  
3.93225    	4.87154e-021	6.16091e-013	-2.98713e-021	-0.00526844	0.0174004  
3.9396     	4.84043e-021	6.06638e-013	-3.02744e-021	-0.0050145 	0.0173768  
3.94695    	4.80889e-021	5.97248e-013	-3.06758e-021	-0.00475942	0.0173532  
3.9543     	4.77694e-021	5.87921e-013	-3.10754e-021	-0.00450327	0.0173296  
3.96165    	4.74457e-021	5.78658e-013	-3.14732e-021	-0.00424611	0.0173061  
3.969      	4.71178e-021	5.69461e-013	-3.18691e-021	-0.00398803	0.0172826  
3.97635    	4.67858e-021	5.6033e-013	-3.22631e-021	-0.00372908	0.0172591  
3.9837     	4.64498e-021	5.51267e-013	-3.2655e-021	-0.00346934	0.0172356  
3.99105    	4.61096e-021	5.42272e-013	-3.3045e-021	-0.00320887	0.0172122  
3.9984     	4.57654e-021	5.33347e-013	-3.34328e-021	-0.00294776	0.0171888  
4.00575    	4.54171e-021	5.24492e-013	-3.38185e-021	-0.00268608	0.0171655  
4.0131     	4.50649e-021	5.15709e-013	-3.42019e-021	-0.00242388	0.0171421  
4.02045    	4.47086e-021	5.06999e-013	-3.45832e-021	-0.00216126	0.0171188  
4.0278     	4.43483e-021	4.98362e-013	-3.49621e-021	-0.00189826	0.0170956  
4.03515    	4.39842e-021	4.89799e-013	-3.53386e-021	-0.00163498	0.0170723  
4.0425     	4.36161e-021	4.81312e-013	-3.57127e-021	-0.00137147	0.0170491  
4.04985    	4.3244e-021	4.72901e-013	-3.60844e-021	-0.00110782	0.0170259  
4.0572     	4.28682e-021	4.64568e-013	-3.64535e-021	-0.000844087	0.0170028  
4.06455    	4.24884e-021	4.56313e-013	-3.682e-021	-0.000580349	0.0169796  
4.0719     	4.21049e-021	4.48138e-013	-3.71839e-021	-0.000316676	0.0169565  
4.07925    	4.17176e-021	4.40042e-013	-3.75451e-021	-5.31396e-005	0.0169335  
4.0866     	4.13265e-021	4.32028e-013	-3.79036e-021	0.000210189	0.0169104  
4.09395    	4.09316e-021	4.24096e-013	-3.82593e-021	0.000473239	0.0168874  
4.1013     	4.05331e-021	4.16246e-013	-3.86121e-021	0.00073594 	0.0168644  
4.10865    	4.01309e-021	4.08481e-013	-3.89621e-021	0.00099822 	0.0168415  
4.116      	3.9725e-021	4.008e-013 	-3.93091e-021	0.00126001 	0.0168186  
4.12335    	3.93156e-021	3.93204e-013	-3.96531e-021	0.00152124 	0.0167957  
4.1307     	3.89025e-021	3.85695e-013	-3.9994e-021	0.00178183 	0.0167728  
4.13805    	3.84859e-021	3.78274e-013	-4.03319e-021	0.00204173 	0.01675    
4.1454     	3.80658e-021	3.7094e-013	-4.06666e-021	0.00230085 	0.0167272  
4.15275    	3.76422e-021	3.63695e-013	-4.09981e-021	0.00255913 	0.0167044  
4.1601     	3.72151e-021	3.56541e-013	-4.13263e-021	0.00281651 	0.0166817  
4.16745    	3.67846e-021	3.49476e-013	-4.16512e-021	0.0030729  	0.016659   
4.1748     	3.63508e-021	3.42503e-013	-4.19728e-021	0.00332825 	0.0166363  
4.18215    	3.59136e-021	3.35622e-013	-4.2291e-021	0.00358248 	0.0166136  
4.1895     	3.5473e-021	3.28834e-013	-4.26057e-021	0.00383552 	0.016591   
4.19685    	3.50292e-021	3.2214e-013	-4.29169e-021	0.00408732 	0.0165684  
4.2042     	3.45822e-021	3.1554e-013	-4.32245e-021	0.0043378  	0.0165458  
4.21155    	3.41319e-021	3.09036e-013	-4.35286e-021	0.00458689 	0.0165233  
4.2189     	3.36785e-021	3.02627e-013	-4.38289e-021	0.00483454 	0.0165008  
4.22625    	3.32219e-021	2.96315e-013	-4.41256e-021	0.00508067 	0.0164783  
4.2336     	3.27623e-021	2.901e-013 	-4.44185e-021	0.00532521 	0.0164558  
4.24095    	3.22996e-021	2.83984e-013	-4.47077e-021	0.00556811 	0.0164334  
4.2483     	3.18339e-021	2.77966e-013	-4.49929e-021	0.0058093  	0.016411   
4.25565    	3.13652e-021	2.72048e-013	-4.52743e-021	0.00604871 	0.0163887  
4.263      	3.08936e-021	2.6623e-013	-4.55517e-021	0.00628629 	0.0163663  
4.27035    	3.04191e-021	2.60512e-013	-4.58252e-021	0.00652197 	0.016344   
4.2777     	2.99418e-021	2.54896e-013	-4.60946e-021	0.00675568 	0.0163218  
4.28505    	2.94616e-021	2.49382e-013	-4.63599e-021	0.00698737 	0.0162995  
4.2924     	2.89787e-021	2.43971e-013	-4.66211e-021	0.00721697 	0.0162773  
4.29975    	2.84931e-021	2.38663e-013	-4.68782e-021	0.00744443 	0.0162551  
4.3071     	2.80047e-021	2.33459e-013	-4.7131e-021	0.00766968 	0.016233   
4.31445    	2.75138e-021	2.28359e-013	-4.73795e-021	0.00789267 	0.0162108  
4.3218     	2.70203e-021	2.23364e-013	-4.76237e-021	0.00811334 	0.0161887  
4.32915    	2.65242e-021	2.18475e-013	-4.78636e-021	0.00833162 	0.0161667  
4.3365     	2.60256e-021	2.13693e-013	-4.80991e-021	0.00854747 	0.0161446  
4.34385    	2.55246e-021	2.09017e-013	-4.83301e-021	0.00876083 	0.0161226  
4.3512     	2.50211e-021	2.04448e-013	-4.85567e-021	0.00897163 	0.0161006  
4.35855    	2.45153e-021	1.99987e-013	-4.87787e-021	0.00917983 	0.0160787  
4.3659     	2.40072e-021	1.95634e-013	-4.89962e-021	0.00938538 	0.0160568  
4.37325    	2.34968e-021	1.9139e-013	-4.92091e-021	0.00958821 	0.0160349  
4.3806     	2.29842e-021	1.87255e-013	-4.94173e-021	0.00978828 	0.016013   
4.38795    	2.24695e-021	1.8323e-013	-4.96208e-021	0.00998553 	0.0159912  
4.3953     	2.19526e-021	1.79315e-013	-4.98196e-021	0.0101799  	0.0159694  
4.40265    	2.14336e-021	1.75511e-013	-5.00136e-021	0.0103714  	0.0159476  
